KEY,en,notes,sp,fr,de,it,pt-br,zh
KEYWORD_LIFESTEAL_DESC_STACKLESS,你的下一次普通攻击会治疗你，治疗量等于所造成的生命伤害。,,El siguiente ataque básico cura a esta unidad según la cantidad de daño de salud que inflija.,Votre prochaine attaque de base vous soigne d'un montant de PV égal aux dégâts qu'elle inflige.,Dein nächster Grundangriff heilt dich in Höhe des verursachten Schadens.,Il tuo prossimo attacco base ti cura per la quantità di danno alla salute che infligge.,Seu próximo ataque básico cura você de forma equivalente ao dano à saúde causado.,你的下一次普通攻擊會治療你，治療量等於所造成的生命傷害。
KEYWORD_LIFESTEAL2_DESC,治疗你，治疗量等同于造成的生命伤害。,,La unidad se cura según la cantidad de daño de salud que inflija.,Vous soigne d'un montant de PV égal aux dégâts infligés.,Heilt dich in Höhe des verursachten Schadens.,Ti cura in modo pari alla quantità di danno alla salute inflitto.,Cura você de forma equivalente ao dano à saúde causado.,治療你，治療量等同於造成的生命傷害。
KEYWORD_LCKUP_NAME,幸运提升,,Suerte aumentada,Chance (+),Glück hoch,Fortuna +,Sorte Aumentada,幸運提升
KEYWORD_LCKUP_DESC,"幸运提升了 {stacks}。
幸运影响基础暴击率和所有随机因素。",,"La suerte aumenta en {stacks}.
La suerte afecta a la probabilidad de crítico base y a todo lo que depende del azar.","Chance +{stacks}.
La chance affecte les chances de coup critique de base ainsi que toute forme d'aléatoire.","Glück um {stacks} erhöht.
Glück wirkt sich auf die kritische Trefferchance und alle zufälligen Ereignisse aus.","La fortuna aumenta di {stacks}.
La fortuna influenza la probabilità di colpo critico base e di tutte le casualità.","A sorte é aumentada em {stacks}.
A sorte afeta a chance de crítico base e tudo que é aleatório.","幸運提升了 {stacks}。
幸運影響基礎暴擊率和所有隨機因素。"
KEYWORD_LCKDOWN_NAME,幸运降低,,Suerte reducida,Chance (-),Glück runter,Fortuna -,Sorte Diminuída,幸運降低
KEYWORD_LCKDOWN_DESC,"幸运降低了 {absstacks}。
幸运影响基础暴击率和所有随机因素。",,"La suerte se reduce en {absstacks}.
La suerte afecta a la probabilidad de crítico base y a todo lo que depende del azar.","Chance -{absstacks}.
La chance affecte les chances de coup critique de base ainsi que toute forme d'aléatoire.","Glück um {absstacks} verringert.
Glück wirkt sich auf die kritische Trefferchance und alle zufälligen Ereignisse aus.","La fortuna diminuisce di {stacks}.
La fortuna influenza la probabilità di colpo critico base e di tutte le casualità.","A sorte é diminuída em {absstacks}.
A sorte afeta a chance de crítico base e tudo que é aleatório.","幸運降低了 {absstacks}。
幸運影響基礎暴擊率和所有隨機因素。"
KEYWORD_MADNESS_NAME,疯狂,,Locura,Folie,Wahnsinn,Follia,Insanidade,瘋狂
KEYWORD_MADNESS_DESC,认为所有事物都是敌人。无法控制。,,Piensa que todos son enemigos. Incontrolable.,Tout lui semble être un ennemi. Incontrôlable.,Hält alles für einen Gegner. Unkontrollierbar.,Pensa che ogni cosa sia un nemico. Incontrollabile.,Pensa que tudo é um inimigo. Incontrolável.,認爲所有事物都是敵人。無法控制。
KEYWORD_MAGICWEAKNESS_NAME,魔法弱点,,Debilidad mágica,Vulnérabilité magique,Magieschwäche,Debolezza Magica,Fraqueza Contra Magia,魔法弱點
KEYWORD_MAGICWEAKNESS_DESC,即将受到的魔法伤害拥有100%暴击率且无法闪避。,,El daño mágico sufrido tiene un 100 % de probabilidad de crítico y no puede fallar.,Les dégâts que vous subissez ont 100&nbsp;% de chances de coup critique et touchent à coup sûr.,Erlittener magischer Schaden hat 100&nbsp;% kritische Trefferchance und kann nicht verfehlen.,Il danno magico in arrivo ha una probabilità di colpo critico del 100% e non può mancare il bersaglio.,O dano mágico sofrido possui 100% de chance de crítico e não pode errar.,即將受到的魔法傷害擁有100%暴擊率且無法閃避。
KEYWORD_MANALEECHES_NAME,法力吸取者,,Sanguijuelas de maná,Sangsue de mana,Manablutegel,Assorbi-Mana,Sanguessugas de Mana,法力吸取者
KEYWORD_MANALEECHES_NAME_APPLIER,{applier's} 法力吸取者,,Son las sanguijuelas de maná de {applier's}.,Sangsues de mana ({applier}).,Manablutegel von {applier},Assorbi-Mana di {applier},Sanguessugas de mana de {applier's},{applier's} 法力吸取者
KEYWORD_MANALEECHES_DESC,在回合结束时吸取 {stacks} 法力值。,,Absorbe {stacks} de maná al final de la ronda.,Draine {stacks} mana à la fin de la manche.,Saugen am Ende der Runde {stacks}&nbsp;Mana ab.,Prosciuga {stacks} di mana alla fine del round.,Drena {stacks} de mana no final da rodada.,在回合結束時吸取 {stacks} 法力值。
KEYWORD_MANALEECHES_DESC_APPLIER,在 {applier's} 回合结束时吸取 {stacks} 法力值并给予 {applier}。,,Absorbe {stacks} de maná al final del turno de {applier's} para dárselo a {applier}.,Draine {stacks} mana et les donne à {applier} à la fin de son tour.,Saugen am Ende vom Zug von {applier} {stacks}&nbsp;Mana ab und schreiben sie {applier} gut.,Prosciuga {stacks} di mana alla fine del turno di {applier} e lo fornisce a {applier}.,Drena {stacks} de mana no final do turno de {applier's} e a concede para {applier}.,在 {applier's} 回合結束時吸取 {stacks} 法力值並給予 {applier}。
KEYWORD_MANALEECHES_DESC_STACKLESS,在你的回合结束时从被吸取单位吸取法力值。,,Absorbe maná de la unidad con sanguijuelas al final del turno.,Draine le mana de la victime de cet effet à la fin de votre tour.,Saugen am Ende deines Zuges Mana von der betroffenen Einheit ab.,Prosciuga mana dall'unità che subisce l'assorbimento alla fine del tuo turno.,Drena mana da unidade com sanguessuga de mana no final do seu turno.,在你的回合結束時從被吸取單位吸取法力值。
KEYWORD_MARKED_NAME,标记,,Punto de mira,Marquage,Markiert,Marchio,Marcação,標記
KEYWORD_MARKED_DESC,即将受到的物理伤害有100%暴击率，忽略护盾且不能闪避。,,"El daño físico sufrido tiene un 100 % de probabilidad de crítico, ignora el escudo y no puede fallar.","Les dégâts physiques que vous subissez ont 100&nbsp;% de chances de coup critique, ignorent la défense et touchent à coup sûr.","Erlittener physischer Schaden hat 100&nbsp;% kritische Trefferchance, ignoriert Schilde und kann nicht verfehlen.","Il danno fisico in arrivo ha una probabilità di critico del 100%, ignora lo scudo e non può mancare il bersaglio.","O dano físico sofrido possui 100% de chance de crítico, ignora escudos e não pode errar.",即將受到的物理傷害有100%暴擊率，忽略護盾且不能閃避。
KEYWORD_MEATY_NAME,多肉,,Carne jugosa,Bout de viande,Fleischig,Carnoso,Carnudo,多肉
KEYWORD_MEATY_DESC,死亡时变成肉块。,,Se transforma en carne al morir.,Se change en viande à sa mort.,"Einheit verwandelt sich in Fleisch, wenn sie stirbt.",Si trasforma in carne quando muore.,Transforma-se em carne ao morrer.,死亡時變成肉塊。
KEYWORD_MISSCHANCE_NAME,闪避率,,Probabilidad de fallo,Risques d'échec,Wahrscheinlichkeit zu verfehlen,Probabilità di mancare,Chance de Erro,閃避率
KEYWORD_MISSCHANCE_DESC,闪避率提高 {stacks}%。,,La probabilidad de fallo aumenta en un {stacks} %.,Risques d'échec +{stacks}&nbsp;%.,"Wahrscheinlichkeit, dass Angriffe verfehlen, ist um {stacks}&nbsp;% erhöht.",La probabilità di mancare aumenta del {stacks}%.,A chance de erro é aumentada em {stacks}%.,閃避率提高 {stacks}%。
KEYWORD_MOVEMENTUP_NAME,移动提升,,Movimiento aumentado,Déplacements (+),Bewegung hoch,Movimento +,Movimento Aumentado,移動提升
KEYWORD_MOVEMENTUP_DESC,基础移动范围增加 {stacks}。,,El alcance del movimiento básico aumenta en {stacks}.,Portée de déplacement de base +{stacks}.,Bewegungsreichweite ist um {stacks} erhöht.,Il raggio di movimento base aumenta di {stacks}.,O alcance de movimento básico é aumentado em {stacks}.,基礎移動範圍增加 {stacks}。
KEYWORD_MOVEMENTUP_DESC_STACKLESS,增加你的基础移动范围。,,Aumenta el alcance del movimiento básico.,Augmente votre portée de déplacement de base.,Erhöht deine Bewegungsreichweite.,Aumenta il raggio del tuo movimento base.,Aumenta seu alcance de movimento básico.,增加你的基礎移動範圍。
KEYWORD_MOVEMENTDOWN_NAME,移动减少,,Movimiento reducido,Déplacements (-),Bewegung runter,Movimento -,Movimento Diminuído,移動減少
KEYWORD_MOVEMENTDOWN_DESC,基础移动范围减少 {stacks}。,,El alcance del movimiento básico se reduce en {stacks}.,Portée de déplacement de base -{stacks}.,Bewegungsreichweite ist um {stacks} verringert.,Il raggio di movimento base diminuisce di {stacks}.,O alcance de movimento básico é diminuído em {stacks}.,基礎移動範圍減少 {stacks}。
KEYWORD_MOVEMENTDOWN_DESC_STACKLESS,减少你的基础移动范围。,,Reduce el alcance del movimiento básico.,Diminue votre portée de déplacement de base.,Verringert deine Bewegungsreichweite.,Diminuisce il raggio del tuo movimento base.,Diminui seu alcance de movimento básico.,減少你的基礎移動範圍。
KEYWORD_BONUSMOVE_NAME,额外移动,,Bonificación de movimiento,Déplacement bonus,Bonusbewegung,Movimento Bonus,Movimento Bônus,額外移動
KEYWORD_BONUSMOVE_DESC,未使用时可跨回合保存的额外基础移动。,,"Hay un movimiento básico extra que, de no usarse, se guarda para otro turno.","Un déplacement de base bonus, conservé d'un tour à l'autre s'il n'est pas utilisé.","Eine zusätzliche Bewegung, die über Züge hinweg erhalten bleibt, wenn sie nicht genutzt wird.",Un movimento base aggiuntivo che si conserva tra i turni se non viene utilizzato.,Um movimento básico adicional que persiste entre turnos se não for utilizado.,未使用時可跨回合保存的額外基礎移動。
KEYWORD_BONUSMOVE_DESC_STACKS,未使用时可跨回合保存的 {stacks} 次额外基础移动。,,"Hay {stacks} movimientos básicos extras que, de no usarse, se guardan para otro turno.","{stacks} déplacements de base bonus, conservés d'un tour à l'autre s'ils ne sont pas utilisés.","{stacks} zusätzliche Bewegungen, die über Züge hinweg erhalten bleiben, wenn sie nicht genutzt werden.",{stacks} movimenti base aggiuntivi che si conservano tra i turni se non vengono utilizzati.,{stacks} movimentos básicos adicionais que persistem entre turnos se não forem utilizados.,未使用時可跨回合保存的 {stacks} 次額外基礎移動。
KEYWORD_MUTED_NAME,禁言,,Silencio,Entrave magique,Stumm,Mutismo,Silêncio,禁言
KEYWORD_MUTED_DESC,{applier} 死亡前，你的 {stacks} 个法术被禁用。,,Se deshabilitan {stacks} hechizos de esta unidad hasta que {applier} muere.,{stacks} de vos sorts sont désactivés jusqu'à ce que {applier} meure.,"{stacks} deiner Zauber sind deaktiviert, bis {applier} stirbt.",{stacks} dei tuoi incantesimi sono disabilitati finché {applier} non muore.,{stacks} de seus encantamentos são desabilitados até que {applier} morra.,{applier} 死亡前，你的 {stacks} 個法術被禁用。
KEYWORD_MUTED_DESC_SINGULAR,{applier} 死亡前，你的一个法术被禁用。,,Se deshabilita un hechizo de esta unidad hasta que {applier} muere.,Un de vos sorts est désactivé jusqu'à ce que {applier} meure.,"Einer deiner Zauber ist deaktiviert, bis {applier} stirbt.",Uno dei tuoi incantesimi è disabilitato finché {applier} non muore.,Um de seus encantamentos é desabilitado até que {applier} morra.,{applier} 死亡前，你的一個法術被禁用。
KEYWORD_MUTED_DESC_STACKLESS,随机禁用一个法术，直到施加者被击杀。,,Deshabilita un hechizo al azar hasta que quien lo aplica muere.,Rend un de vos sorts inutilisable jusqu'à ce que l'applicateur de l'effet ne meure.,"Deaktiviert einen zufälligen Zauber, bis der Wirker stirbt.",Disabilita un incantesimo casuale finché chi l'ha lanciato non muore.,Desabilita um encantamento aleatório até quem o lançar morrer.,隨機禁用一個法術，直到施加者被擊殺。
KEYWORD_BONUSRANGE_NAME,额外射程,,Bonificación de alcance,Portée bonus,Bonusreichweite,Raggio d'Azione Bonus,Alcance Bônus,額外射程
KEYWORD_BONUSRANGE_DESC,你的下一次普通攻击拥有 +{stacks} 射程。,,El siguiente ataque básico tiene +{stacks} de alcance.,Portée de votre prochaine attaque de base +{stacks}.,Dein nächster Grundangriff hat +{stacks}&nbsp;Reichweite.,Il tuo prossimo attacco base ha +{stacks} al raggio d'azione.,Seu próximo ataque básico possui +{stacks} de alcance.,你的下一次普通攻擊擁有 +{stacks} 射程。
KEYWORD_BONUSRANGE_DESC_STACKLESS,增加你下一次普通攻击的射程。,,Aumenta el alcance del siguiente ataque básico.,Augmente la portée de votre prochaine attaque de base.,Erhöht die Reichweite deines nächsten Grundangriffs.,Aumenta il raggio d'azione del tuo prossimo attacco base.,Aumenta o alcance do seu próximo ataque básico.,增加你下一次普通攻擊的射程。
KEYWORD_DOUBLERANGEDDMG_NAME,双倍远程伤害,,Daño a distancia duplicado,Dégâts à distance doublés,Doppelter Fernkampfschaden,Danno a Distanza Doppio,Dano à Distância Dobrado,雙倍遠程傷害
KEYWORD_DOUBLERANGEDDMG_DESC,所有远程物理攻击和技能造成双倍伤害。,,Todas las habilidades y los ataques físicos a distancia infligen el doble de daño.,Les attaques physiques à distance et compétences infligent des dégâts doublés.,Alle physischen Fernkampfangriffe und -fähigkeiten verursachen doppelten Schaden.,Tutti gli attacchi fisici a distanza e le abilità a distanza infliggono il doppio del danno.,Todos os ataques e habilidades físicos à distância possuem dano dobrado.,所有遠程物理攻擊和技能造成雙倍傷害。
KEYWORD_NOHEALTHREGEN_NAME,无生命值回复,,Sin regeneración de salud,PV statiques,Keine Lebensregeneration,Nessuna Rigenerazione Salute,Sem Regeneração de Saúde,無生命值回覆
KEYWORD_NOHEALTHREGEN_DESC,生命值不会自动回复，且战斗结束时不回复。,,La salud no se regenera automáticamente ni se recupera al final del combate.,Les PV ne se régénèrent pas automatiquement ni en fin de combat.,"Leben regeneriert sich weder automatisch, noch am Kampfende.",La salute non si rigenera automaticamente e non si rigenera alla fine della battaglia.,A saúde não é regenerada automaticamente ou no final da batalha.,生命值不會自動回覆，且戰鬥結束時不回覆。
KEYWORD_NOMANAREGEN_NAME,无法力值回复,,Sin regeneración de maná,Mana statique,Keine Manaregeneration,Nessuna Rigenerazione Mana,Sem Regeneração de Mana,無法力值回覆
KEYWORD_NOMANAREGEN_DESC,法力值不会自动回复。,,El maná no se regenera automáticamente.,Le mana ne se régénère pas automatiquement.,Mana regeneriert sich nicht automatisch.,Il mana non si rigenera automaticamente.,A mana não é regenerada automaticamente.,法力值不會自動回覆。
KEYWORD_OSTRACIZED_NAME,排斥,,Ostracismo,Paria,Geächtet,Ostracizzazione,Ostracismo,排斥
KEYWORD_OSTRACIZED_DESC,所有单位都将其视为敌人，并优先攻击它。,,Todas las demás unidades la consideran un enemigo y tienen la prioridad de atacarla.,Considéré par chaque unité comme un ennemi à attaquer en priorité.,Jede Einheit betrachtet diese Einheit als Gegner und greift sie mit Priorität an.,Chiunque considera questa unità come nemica e l'attaccherà prima delle altre.,Todas as unidades vêem isto como um inimigo e atacam sempre que possível.,所有單位都將其視爲敵人，並優先攻擊它。
KEYWORD_CAPTUREDFAMILIAR_NAME,被俘宠物,,Familiar capturado,Familier capturé,Gefangener Begleiter,Famiglio Catturato,Familiar Capturado,被俘寵物
KEYWORD_CAPTUREDFAMILIAR_DESC,曾经是敌人，现在在你队伍中。若未死亡，将跟随你参与未来战斗。,,"Era enemigo, pero se pasa a tu grupo. Si no muere, lucha contigo en futuros combates.","Autrefois un ennemi, il fait maintenant partie de votre équipe. Il vous suivra dans vos combats tant qu'il ne meurt pas.","War einst ein Gegner, kämpft jetzt aber für dein Team. Folgt dir in zukünftige Kämpfe, wenn er nicht stirbt.","Una volta era un nemico, ora è nella tua squadra. Ti seguirà nelle battaglie future se non muore.","Já foi um inimigo, agora está na sua equipe. Segue você em batalhas futuras se não morrer.",曾經是敵人，現在在你隊伍中。若未死亡，將跟隨你參與未來戰鬥。
KEYWORD_PETRIFY_NAME,石化,,Petrificación,Pétrification,Versteinern,Pietrificazione,Petrificação,石化
KEYWORD_PETRIFY_DESC,它变成了 {stacks} 回合的石头。,,Se transforma en roca durante {stacks} turnos.,Se change en pierre pendant {stacks} tours.,Ist {stacks}&nbsp;Züge versteinert.,È una roccia per {stacks} turni.,Torna-se uma pedra por {stacks} turnos.,它變成了 {stacks} 回合的石頭。
KEYWORD_PETRIFY_DESC_SINGULAR,它变成了 1 回合的石头。,,Se transforma en roca durante 1 turno.,Se change en pierre pendant 1&nbsp;tour.,Ist noch 1&nbsp;Zug versteinert.,È una roccia per 1 turno.,Torna-se uma pedra por 1 turno.,它變成了 1 回合的石頭。
KEYWORD_PETRIFY_DESC_STACKLESS,暂时变成一块石头。,,Se transforma en roca temporalmente.,Se change en pierre temporairement.,Wird zeitweise zum Stein.,Diventa temporaneamente una roccia.,Torna-se uma pedra temporariamente.,暫時變成一塊石頭。
KEYWORD_POISON_NAME,中毒,,Veneno,Poison,Gift,Veleno,Veneno,中毒
KEYWORD_POISON_DESC,在其每个回合开始时承受 {stacks} 伤害。收到的治疗效果降低，但会治愈 1 点中毒。,,"Sufre {stacks} de daño al inicio de cada turno. La curación resulta menos efectiva, pero cura 1 de veneno.","Subit {stacks} dégâts au début de chacun de ses tours. Les soins reçus sont moins efficaces, mais soignent 1&nbsp;Poison.","Erleidet am Anfang seiner Züge {stacks}&nbsp;Schaden. Eingehende Heilung ist weniger effektiv, heilt aber 1&nbsp;Gift.",Subisce {stacks} danno all'inizio di ognuno dei suoi turni. Le cure in arrivo sono meno efficaci ma curano 1 Veleno.,"Sofre {stacks} de dano no início de cada um de seus turnos. Qualquer cura recebida é menos efetiva, porém cura 1 de veneno.",在其每個回合開始時承受 {stacks} 傷害。收到的治療效果降低，但會治癒 1 點中毒。
KEYWORD_POISON_DESC_STACKLESS,在每个回合开始时承受伤害。收到的治疗效果降低，但会治愈 1 点中毒。,,"Sufre daño al inicio de cada turno. La curación resulta menos efectiva, pero cura 1 de veneno.","Subit des dégâts au début de chacun de ses tours. Les soins reçus sont moins efficaces, mais soignent 1&nbsp;Poison.","Erleidet am Anfang seiner Züge Schaden. Eingehende Heilung ist weniger effektiv, heilt aber 1&nbsp;Gift.",Subisce danno all'inizio di ognuno dei suoi turni. Le cure in arrivo sono meno efficaci ma curano 1 Veleno.,"Sofre dano no início de cada turno. Qualquer cura recebida é menos efetiva, porém cura 1 de veneno.",在每個回合開始時承受傷害。收到的治療效果降低，但會治癒 1 點中毒。
KEYWORD_POISONLACE_NAME,毒蕾,,Amarre venenoso,Attaque empoisonnée,Giftversetzt,Laccio Velenoso,Ataque Envenenado,毒蕾
KEYWORD_POISONLACE_DESC,普通攻击附加 +{stacks} 点中毒。,,El ataque básico inflige +{stacks} de veneno.,Votre attaque de base inflige Poison +{stacks}.,Grundangriff verursacht +{stacks}&nbsp;Gift.,L'attacco base infligge +{stacks} Veleno.,O ataque básico aplica +{stacks} de veneno.,普通攻擊附加 +{stacks} 點中毒。
KEYWORD_POISONLACE_DESC_STACKLESS,普通攻击附加中毒。,,El ataque básico inflige veneno.,Votre attaque de base inflige Poison.,Grundangriff verursacht Gift.,L'attacco base infligge Veleno.,O ataque básico aplica veneno.,普通攻擊附加中毒。
KEYWORD_WPOISONLACE_NAME,毒蕾丝（武器）,,Amarre venenoso (arma),Attaque empoisonnée (arme),Giftversetzt (Waffe),Laccio Velenoso (Arma),Ataque Envenenado (Arma),毒蕾絲（武器）
KEYWORD_WPOISONLACE_DESC,你的武器附加 +{stacks} 点中毒。,,El arma inflige +{stacks} de veneno.,Votre arme inflige Poison +{stacks}.,Deine Waffe verursacht +{stacks}&nbsp;Gift.,La tua arma infligge +{stacks} Veleno.,Sua arma aplica +{stacks} de veneno.,你的武器附加 +{stacks} 點中毒。
KEYWORD_WPOISONLACE_DESC_STACKLESS,你的武器附加中毒。,,El arma inflige veneno.,Votre arme inflige Poison.,Deine Waffe verursacht Gift.,La tua arma infligge Veleno.,Sua arma aplica veneno.,你的武器附加中毒。
KEYWORD_POISONOUS_NAME,有毒,,Envenenamiento,Toxique,Giftig,Avvelenamento,Venenoso,有毒
KEYWORD_POISONOUS_DESC,对接触你的单位施加中毒 {stacks}。,,Inflige {stacks} de veneno a las unidades que entran en contacto con esta.,Inflige Poison {stacks} aux unités qui vous touchent.,"Verursacht Gift&nbsp;{stacks} bei Einheiten, die dich berühren.",Infligge Veleno {stacks} alle unità che ti toccano.,Aplica veneno {stacks} em unidades que entrarem em contato com você.,對接觸你的單位施加中毒 {stacks}。
KEYWORD_POISONOUS_DESC_STACKLESS,对接触你的单位施加中毒。,,Inflige veneno a las unidades que entran en contacto con esta.,Inflige Poison aux unités qui vous touchent.,"Verursacht Gift bei Einheiten, die dich berühren.",Infligge Veleno alle unità che ti toccano.,Aplica veneno em unidades que entrarem em contato com você.,對接觸你的單位施加中毒。
KEYWORD_POSSESED_NAME,附身,,Posesión,Possession,Besessen,Possessione,Possessão,附身
KEYWORD_POSSESSED_DESC,额外获得 {stacks} 次回合，在这些回合内无法控制且被魅惑。,,"Esta unidad juega {stacks} turnos extras, durante los cuales se muestra incontrolable y embrujada.",Joue {stacks} tours bonus durant lesquels il est incontrôlable et envoûté.,Erhält {stacks}&nbsp;zusätzliche Züge. Einheit ist während dieser Züge unkontrollierbar und erleidet Charme.,L'unità effettua {stacks} turni aggiuntivi ed è incontrollabile e ammaliata in quei turni.,Obtém {stacks} turnos adicionais e não pode ser controlado ou enfeitiçado nesses turnos.,額外獲得 {stacks} 次回合，在這些回合內無法控制且被魅惑。
KEYWORD_POSSESSED_DESC_SIGNULAR,额外获得一次回合，在该回合内无法控制且被魅惑。,,"Esta unidad juega un turno extra, durante el cual se muestra incontrolable y embrujada.",Joue 1&nbsp;tour bonus durant lequel il est incontrôlable et envoûté.,Erhält einen zusätzlichen Zug. Einheit ist während dieses Zuges unkontrollierbar und erleidet Charme.,L'unità effettua un turno aggiuntivo ed è incontrollabile e ammaliata in quel turno.,Obtém um turno adicional e não pode ser controlado ou enfeitiçado nesses turnos.,額外獲得一次回合，在該回合內無法控制且被魅惑。
KEYWORD_POSSESSED_DESC_STACKLESS,额外获得一次魅惑回合。,,"Esta unidad juega un turno extra, durante el cual está embrujada.",Joue 1&nbsp;tour bonus durant lequel il subit Envoûtement.,"Erhält einen zusätzlichen Zug, bei dem die Einheit unter Charme leidet.",L'unità effettua un turno aggiuntivo con Ammaliamento.,Obtém um turno adicional de feitiço.,額外獲得一次魅惑回合。
KEYWORD_PREEMTIVECOUNTER_NAME,先发反击,,Contrataque preventivo,Riposte préventive,Präventiver Konter,Contrattacco Preventivo,Contra-Ataque Preventivo,先發反擊
KEYWORD_PREEMTIVECOUNTER_DESC,自动反击接下来攻击你的 {stacks} 个目标，先于它们攻击你。,,Esta unidad ataca automáticamente a los siguientes {stacks} entes que la apunten antes de que la ataquen.,Attaque automatiquement les {stacks} prochaines choses qui vous ciblent avant qu'elles ne vous attaquent.,"Greife automatisch die nächsten {stacks}&nbsp;Einheiten an, die dich anvisieren, bevor sie dich angreifen.",Attacchi automaticamente le successive {stacks} cose che ti prendono di mira prima che loro attacchino te.,Ataque automaticamente as próximas {stacks} coisas que pretenderem atacar você antes que esses ataques sejam realizados.,自動反擊接下來攻擊你的 {stacks} 個目標，先於它們攻擊你。
KEYWORD_PREEMTIVECOUNTER_DESC_STACKLESS,自动反击接下来攻击你的目标，先于它攻击你。,,Esta unidad ataca automáticamente al siguiente ente que la apunte antes de que la ataque.,Attaque automatiquement la prochaine chose qui vous cible avant qu'elle ne vous attaque.,"Greife automatisch die nächste Einheit an, die dich anvisiert, bevor sie dich angreift.",Attacchi automaticamente la successiva cosa che ti prende di mira prima che attacchi te.,Ataque automaticamente a próxima coisa que pretender atacar você antes que esse ataque seja realizado.,自動反擊接下來攻擊你的目標，先於它攻擊你。
KEYWORD_QUIVERED_NAME,额外攻击,,Bonificación de ataque,Attaque bonus,Bonusangriff,Attacco Bonus,Ataque Bônus,額外攻擊
KEYWORD_QUIVERED_DESC,{stacks} 次额外的基础攻击，未使用时会跨回合保存。,,"Hay {stacks} ataques básicos extras que, de no usarse, se guardan para otro turno.","{stacks} attaques de base bonus, conservées d'un tour à l'autre si elle ne sont pas utilisées.","{stacks} zusätzliche Angriffe, die über Züge hinweg erhalten bleiben, wenn sie nicht genutzt werden.",{stacks} attacchi base aggiuntivi che vengono conservati tra i turni se non vengono utilizzati.,{stacks} ataques básicos adicionais que persistem entre turnos se não forem utilizados.,{stacks} 次額外的基礎攻擊，未使用時會跨回合保存。
KEYWORD_QUIVERED_DESC_STACKLESS,一次额外的基础攻击，未使用时会跨回合保存。,,"Hay un ataque básico extra que, de no usarse, se guarda para otro turno.","Une attaque de base bonus, conservée d'un tour à l'autre si elle n'est pas utilisée.","Ein zusätzlicher Angriff, der über Züge hinweg erhalten bleibt, wenn er nicht genutzt wird.",Un attacco base aggiuntivo che viene conservato tra i turni se non viene utilizzato.,Um ataque básico adicional que persiste entre turnos se não for utilizado.,一次額外的基礎攻擊，未使用時會跨回合保存。
KEYWORD_RANGEUP_NAME,射程提升,,Alcance aumentado,Portée (+),Reichweite hoch,Raggio d'Azione +,Alcance Aumentado,射程提升
KEYWORD_RANGEUP_DESC,射程增加 {stacks} 。,,El alcance aumenta en {stacks}.,Portée +{stacks}.,Reichweite um {stacks} erhöht.,Il raggio d'azione aumenta di {stacks}.,O alcance é aumentado em {stacks}.,射程增加 {stacks} 。
KEYWORD_RANGEUP_DESC_STACKLESS,增加你的基础攻击和投射技能的射程。,,Aumenta el alcance del ataque básico y las habilidades con proyectiles.,Augmente la portée de votre attaque de base et de vos capacités à projectiles.,Erhöht die Reichweite deines Grundangriffs und deiner Geschossfähigkeiten.,Aumenta il raggio d'azione del tuo attacco base e delle abilità con i proiettili.,Aumenta o alcance do seu ataque básico e de habilidades de projéteis.,增加你的基礎攻擊和投射技能的射程。
KEYWORD_RANDOMINJURY_NAME,随机受伤,,Lesión al azar,Blessure aléatoire,Zufällige Verletzung,Ferita Casuale,Ferimento Aleatório,隨機受傷
KEYWORD_RANDOMINJURY_DESC,获得一个随机伤害，永久降低你的一个属性1点。,,Sufre una lesión al azar que reduce para siempre uno de los atributos en 1.,Vous subissez une blessure aléatoire qui diminue l'une de vos statistiques de 1&nbsp;de façon permanente.,"Erleide eine zufällige Verletzung, die eines deiner Attribute dauerhaft um 1 verringert.",Subisci una ferita casuale che riduce una delle tue statistiche di 1 in modo permanente.,Obtenha um ferimento aleatório que diminui permanentemente um de seus atributos em 1.,獲得一個隨機傷害，永久降低你的一個屬性1點。
KEYWORD_HEALRANDOMINJURY_NAME,治疗随机受伤,,Cura para lesión al azar,Soin d'une blessure aléatoire,Zufällige Verletzung heilen,Cura Ferita Casuale,Curar Ferimento Aleatório,治療隨機受傷
KEYWORD_HEALRANDOMINJURY_DESC,治疗一个正在永久降低你某项属性的随机伤害（如果有的话）。,,"Cura una lesión al azar que reducía para siempre uno de los atributos, si la tenía.",Soigne aléatoirement une blessure qui diminuait de façon permanente l'une de vos statistiques.,"Heile eine zufällige Verletzung, die eines deiner Attribute dauerhaft um 1 verringert hat, falls du eine hast.",Cura una ferita casuale (se ne hai una) che stava riducendo permanentemente una delle tue statistiche.,"Cure um ferimento aleatório que estava diminuindo permanentemente um de seus atributos, se você possuir algum.",治療一個正在永久降低你某項屬性的隨機傷害（如果有的話）。
KEYWORD_SPARKLE_NAME,火花,,Destello,Étincelle,Funken,Scintilla,Fagulha,火花
KEYWORD_SPARKLE_DESC,对一个随机敌人造成1点魔法伤害的投射物。,,Lanza un proyectil que inflige 1 de daño mágico a un enemigo al azar.,Un projectile qui inflige 1&nbsp;dégât magique à un ennemi aléatoire.,"Ein Geschoss, das einem zufälligen Gegner 1&nbsp;magischen Schaden zufügt.",Un proiettile che infligge 1 di danno magico a un nemico casuale.,Um projétil que causa 1 de dano mágico a um inimigo aleatório.,對一個隨機敵人造成1點魔法傷害的投射物。
KEYWORD_TEMPITEM_NAME,临时物品,,Objeto temporal,Objet temporaire,Temporärer Gegenstand,Oggetto Temporaneo,Item Temporário,臨時物品
