KEY,en,notes,sp,fr,de,it,pt-br,zh
ENEMY_HORNYCAT_DESC,它的遠程攻擊會導致失明。,,Su ataque a distancia inflige ceguera.,Son attaque à distance inflige Cécité.,Ihr Fernkampfangriff verursacht Blindheit.,Il suo attacco a distanza infligge Accecamento.,Seu ataque à distância aplica cegueira.,它的遠程攻擊會導致失明。
ENEMY_INFESTEDKITTEN_NAME,被感染的小貓,,Gatito infestado,Chaton infesté,Infiziertes Kätzchen,Gattino Infestato,Gatinho Infestado,被感染的小貓
ENEMY_INFESTEDKITTEN_DESC,"它的近戰攻擊會導致附身。
受傷時會後退。",,"Su ataque cuerpo a cuerpo inflige posesión.
Se aleja al sufrir daño.","Son attaque au corps à corps inflige Possession.
Recule quand il est touché.","Ihr Nahkampfangriff verursacht Besessen.
Bewegt sich weg, wenn es Schaden erleidet.","Il suo attacco corpo a corpo infligge Possessione.
Si allontana quando subisce danno.","Seu ataque corpo-a-corpo aplica possessão.
Afasta-se ao sofrer dano.","它的近戰攻擊會導致附身。
受傷時會後退。"
ENEMY_ROCKHEAD_NAME,巖頭,,Cararroca,Tête-de-roc,Steinkopf,Testa di Roccia,Cabeça Dura,巖頭
ENEMY_ROCKHEAD_DESC,"具有旋轉攻擊和帶有踐踏效果的衝刺攻擊。
失明。",,"Lanza un ataque giratorio y un ataque relámpago con pisotón.
Sufre ceguera.","Dispose d'une attaque tournoyante et une attaque impulsée qui inflige Piétinement.
Cécité.","Hat einen Wirbelangriff und einen Ansturmangriff mit Trampel.
Blind.","Possiede un attacco rotante e un attacco in scatto con Calpestamento.
Cieco.","Possui um ataque giratório e um ataque de impulso com atropelamento.
Cego.","具有旋轉攻擊和帶有踐踏效果的衝刺攻擊。
失明。"
ENEMY_HEADLESS_NAME,無頭,,Sincabeza,Sans-tête,Kopfloser,Senza Testa,Sem Cabeça,無頭
ENEMY_HEADLESS_DESC,"具有旋轉攻擊。
受傷時射出毒性射擊。
失明。",,"Lanza un ataque giratorio.
Dispara un proyectil venenoso al sufrir daño.
Sufre ceguera.","Dispose d'une attaque tournoyante.
Tire un projectile empoisonné quand il est touché.
Cécité.","Hat einen Wirbelangriff.
Verschießt Gift, wenn er Schaden erleidet.
Blind.","Possiede un attacco rotante.
Spara un colpo velenoso quando subisce danno.
Cieco.","Possui um ataque giratório.
Dispara um tiro de veneno ao sofrer dano.
Cego.","具有旋轉攻擊。
受傷時射出毒性射擊。
失明。"
ENEMY_ATOMICKITTEN_NAME,原子小貓,,Gatito atómico,Chaton atomique,Atomkatze,Gattino Atomico,Gatinho Atômico,原子小貓
ENEMY_ATOMICKITTEN_DESC,"在其回合開始時發出一股輻射。
受到傷害時會傳送離開。
被擊殺時爆炸。",,"Emite una ráfaga de radiación al inicio del turno.
Se teletransporta al sufrir daño.
Estalla al morir.","Émet une rafale de radiations au début de son tour.
Se téléporte quand il subit des dégâts.
Explose à sa mort.","Gibt am Anfang ihres Zuges Strahlung ab.
Teleportiert sich weg, wenn sie Schaden erleidet.
Explodiert, wenn sie stirbt.","Emette un'esplosione di radiazioni all'inizio del suo turno.
Si teletrasporta via quando subisce danno.
Esplode quando viene ucciso.","Emite uma explosão de radiação no início de seu turno.
Teletransporta-se para longe ao sofrer dano.
Explode ao morrer.","在其回合開始時發出一股輻射。
受到傷害時會傳送離開。
被擊殺時爆炸。"
ENEMY_ROBOCAT_NAME,機器人貓,,Robogato,Robo-chat,Robokatze,Robo-Gatto,Robogato,機器人貓
ENEMY_ROBOCAT_DESC,它的廣泛近戰攻擊擁有擊退10。,,Lanza un ataque cuerpo a cuerpo amplio que inflige 10 de retroceso.,Ses attaques amples au corps à corps infligent Recul +10.,Ihre weiten Nahkampfangriffe haben Rückstoß&nbsp;10.,Il suo ampio attacco corpo a corpo possiede Contraccolpo 10.,Seus ataques corpo-a-corpo amplos possuem empurrão 10.,它的廣泛近戰攻擊擁有擊退10。
ENEMY_CATCULTIST_NAME,貓教徒,,Sectario felino,Chat fanatique,Katzenkultist,Gatto Cultista,Gato Cultista,貓教徒
ENEMY_CATCULTIST_DESC,近戰攻擊者。每當受到傷害時，增加每回合的攻擊次數。,,Este atacante cuerpo a cuerpo aumenta la cantidad de veces que puede atacar en cada turno siempre que sufre daño.,Attaque au corps à corps. Le nombre d'attaques par tour augmente chaque fois qu'il subit des dégâts.,"Nahkämpfer. Kann jedes Mal, wenn er Schaden erleidet, öfter pro Zug angreifen.",Specialista del corpo a corpo. Aumenta il numero di volte in cui può attaccare durante ogni turno ogni volta che subisce danno.,Agressor corpo-a-corpo. Aumenta a quantidade de vezes que pode atacar a cada turno à medida que sofre dano.,近戰攻擊者。每當受到傷害時，增加每回合的攻擊次數。
ENEMY_DEMONHOOKER_NAME,鏈魔,,Demonio enganchador,Lecornu,Kettendämon,Demone con Catena,Demônio Encadeado,鏈魔
ENEMY_DEMONHOOKER_DESC,"會鉤住並拉拽單位靠近自己。
免疫火焰。",,"Engancha a las unidades y las atrae.
Inmune al fuego.","Accroche et attire les unités vers lui.
Immunité au feu.","Verwendet seinen Haken, um Einheiten an sich heran zu ziehen.
Immun gegen Feuer.","Aggancia le unità e le tira verso di sé.
Immune al fuoco.","Engancha e puxa unidades na sua direção.
Imune contra fogo.","會鉤住並拉拽單位靠近自己。
免疫火焰。"
ENEMY_BELCHER_NAME,噴火者,,Eructacio,Érupto,Rülpser,Ruttatore,Arrotador,噴火者
ENEMY_BELCHER_DESC,"它的遠程攻擊會造成灼燒並生成熔岩地塊。
免疫火焰。",,"Su ataque a distancia inflige quemadura y crea una casilla de lava.
Inmune al fuego.","Son attaque à distance inflige Brûlure et crée une case de lave.
Immunité au feu.","Sein Fernkampfangriff verursacht Verbrennung und erschafft ein Lavafeld.
Immun gegen Feuer.","Il suo attacco a distanza infligge Bruciatura e crea una casella di lava.
Immune al fuoco.","Seu ataque à distância aplica queimadura e cria um espaço de lava.
Imune contra fogo.","它的遠程攻擊會造成灼燒並生成熔岩地塊。
免疫火焰。"
ENEMY_TUMORCAT_NAME,腫瘤貓,,Gato tumoral,Chat tumoral,Tumorkatze,Gatto Tumorale,Gato Tumor,腫瘤貓
ENEMY_TUMORCAT_DESC,"受到傷害時會帶着踐踏衝刺10格。
失明。",,"Corre 10 casillas hacia delante con pisotón al sufrir daño.
Sufre ceguera.","Fonce en avant sur 10&nbsp;cases avec Piétinement quand il subit des dégâts.
Cécité.","Stürmt mit Trampel 10&nbsp;Felder nach vorn, wenn sie Schaden erleidet.
Blind.","Quando subisce danno scatta in avanti di 10 caselle con Calpestamento.
Cieco.","Realiza um impulso de 10 espaços com atropelamento para frente ao sofrer dano.
Cego.","受到傷害時會帶着踐踏衝刺10格。
失明。"
ENEMY_ROVER_NAME,流浪者,,Róver,Astromobile,Katzenwagen,Rover,Rover,流浪者
ENEMY_ROVER_DESC,擁有連鎖衝刺攻擊。,,Lanza un ataque relámpago encadenado.,Dispose d'une attaque impulsée en chaîne.,Führt einen Mehrfachansturm aus.,Possiede un attacco in scatto concatenato.,Possui um ataque de impulso encadeado.,擁有連鎖衝刺攻擊。
ENEMY_ASTRONAUT_NAME,宇航員,,Astronauta,Astronaute,Astronaut,Astronauta,Astronauta,宇航員
ENEMY_ASTRONAUT_DESC,它的近戰攻擊有較高概率造成眩暈。,,Su ataque cuerpo a cuerpo tiene mucha probabilidad de aturdir.,Son attaque au corps à corps a de fortes chances d'infliger Étourdissement.,Sein Nahkampfangriff verursacht mit hoher Wahrscheinlichkeit Betäubung.,Il suo attacco corpo a corpo ha una buona probabilità di infliggere Stordimento.,Seu ataque corpo-a-corpo possui uma grande chance de aplicar atordoamento.,它的近戰攻擊有較高概率造成眩暈。
ENEMY_DRCAT_NAME,貓博士,,Dr. Gato,Chadoc,Dr. Katze,Dottor Gatto,Dr. Gato,貓博士
ENEMY_DRCAT_DESC,會隨機施放6個法術中的一個。,,Lanza al azar uno de sus 6 hechizos.,Lance aléatoirement l'un de ses 6&nbsp;sorts.,Wirkt zufällig einen von sechs Zaubern.,Lancerà casualmente uno tra 6 incantesimi.,Lança aleatoriamente um entre seis encantamentos.,會隨機施放6個法術中的一個。
ENEMY_INFESTED_NAME,被寄生,,Infestado,Infestation,Infizierter,Infestato,Infestado,被寄生
ENEMY_INFESTED_DESC,"它的遠程攻擊有機會破壞裝備並寄生寄生蟲。
被擊殺時生成一個配子。",,"Lanza un ataque a distancia que puede destrozar equipamiento y enganchar un parásito.
Genera un gameto al morir.","Son attaque à distance a une chance de briser l'équipement et d'y fixer un parasite.
Invoque un gamète à sa mort.","Sein Fernkampfangriff kann Ausrüstung kaputtmachen und einen Parasiten anheften.
Lässt einen Gameten erscheinen, wenn er stirbt.","Il suo attacco a distanza ha la possibilità di distruggere equipaggiamento e di piazzare un parassita.
Quando viene ucciso, genera un Gamete.","Seu ataque à distância possui uma chance de quebrar equipamentos e conectar um parasita.
Gera um gameta ao morrer.","它的遠程攻擊有機會破壞裝備並寄生寄生蟲。
被擊殺時生成一個配子。"
ENEMY_SPUNCAT_NAME,旋轉貓,,Gato flipao,Chat défoncé,Spinnerkatze,Gatto Fatto,Girogato,旋轉貓
ENEMY_SPUNCAT_DESC,擁有一個隨機職業的基礎攻擊，會造成隨機分配的異常狀態。,,Lanza un ataque básico al azar que inflige una desventaja también al azar.,Dispose d'une attaque de base de classe aléatoire qui inflige un malus aléatoire.,"Verfügt über den Grundangriff einer zufälligen Klasse, der eine zufällige Schwächung verursacht.",Possiede un attacco base di classe casuale che infligge un malus assegnato casualmente.,Possui um ataque básico de classe aleatória que aplica um enfraquecimento aleatoriamente.,擁有一個隨機職業的基礎攻擊，會造成隨機分配的異常狀態。
ENEMY_STACYNO_NAME,Stacy #{stacy_number},"""Stacy #104512"" and such",Stacy {stacy_number},Stacy #{stacy_number},Stacy #{stacy_number},Stacy #{stacy_number},Stacy #{stacy_number},Stacy Used{stacy_number}
ENEMY_STACYNO_DESC,"它的近戰攻擊會造成魅惑。
能治療並給予盟友全屬性提升。",,"Su ataque cuerpo a cuerpo inflige embrujo.
Puede curar a los aliados y otorgarles aumento total.","Son attaque au corps à corps inflige Envoûtement.
Peut soigner ses alliés et leur conférer Hausse de stats.","Ihr Nahkampfangriff verursacht Charme.
Kann Verbündete heilen und ihnen einen Bonus auf alle Attribute verleihen.","Il suo attacco corpo a corpo infligge Fascino.
Può guarire e fornire Aumento delle Statistiche ai suoi alleati.","Seu ataque corpo-a-corpo aplica feitiço.
Pode curar e conceder todos os atributos aumentados a aliados.","它的近戰攻擊會造成魅惑。
能治療並給予盟友全屬性提升。"
ENEMY_RAPTOR_NAME,迅猛龍,,Velocirraptor,Raptor,Raptor,Raptor,Raptor,迅猛龍
ENEMY_RAPTOR_DESC,"它的近戰攻擊命中次數隨機。
羣體獵手。",,"Su ataque cuerpo a cuerpo golpea un número de veces al azar.
Caza en manada.","Son attaque au corps à corps frappe un nombre aléatoire de fois.
Chasse en meute.","Sein Nahkampfangriff wiederholt sich zufällig oft.
Rudeljäger.","Il suo attacco corpo a corpo colpisce un numero casuale di volte.
Cacciatore da branco.",Seu ataque corpo-a-corpo golpe uma quantidade aleatória de vezes.,"它的近戰攻擊命中次數隨機。
羣體獵手。"
ENEMY_RAPTORKITTEN_NAME,迅猛龍幼崽,,Cría de velocirraptor,Chaton raptor,Raptorkätzchen,Gattino Raptor,Gatinho Raptor,迅猛龍幼崽
ENEMY_RAPTORKITTEN_DESC,它的近戰攻擊會造成流血。攻擊後向遠處移動。,,Su ataque cuerpo a cuerpo inflige hemorragia. Se aleja mucho después de atacar.,Son attaque au corps à corps inflige Saignement. S'éloigne après avoir attaqué.,"Ihr Nahkampfangriff verursacht Blutung. Bewegt sich weit weg, nachdem sie angreift.",Il suo attacco corpo a corpo infligge Sanguinamento. Si allontana molto dopo aver attaccato.,Seu ataque corpo-a-corpo aplica sangramento. Afasta-se após atacar.,它的近戰攻擊會造成流血。攻擊後向遠處移動。
ENEMY_ANKYLOSAURUS_NAME,甲龍,,Anquilosaurio,Ankylosaure,Ankylosaurus,Anchilosauro,Anquilossauro,甲龍
ENEMY_ANKYLOSAURUS_DESC,"擁有一個範圍近戰攻擊，帶有10點擊退效果且有概率造成眩暈。
受傷時會做旋轉攻擊。",,"Tiene un ataque cuerpo a cuerpo amplio con 10 de retroceso y probabilidad de aturdir.
Lanza un ataque giratorio al sufrir daño.","Dispose d'une attaque au corps à corps ample avec Recul +10&nbsp;et une chance d'infliger Étourdissement.
Effectue une attaque tournoyante quand il est touché.","Hat einen weiten Nahkampfangriff mit Rückstoß&nbsp;10 und kann Betäubung verursachen.
Führt einen Wirbelangriff aus, wenn er Schaden erleidet.","Possiede un ampio attacco corpo a corpo con Contraccolpo 10 e possibilità di infliggere Stordimento.
Esegue un attacco rotante quando subisce danno.","Possui um ataque corpo-a-corpo amplo com empurrão 10 e uma chance de aplicar atordoamento.
Realiza um ataque giratório ao sofrer dano.","擁有一個範圍近戰攻擊，帶有10點擊退效果且有概率造成眩暈。
受傷時會做旋轉攻擊。"
ENEMY_MAELESTES_NAME,馬勒斯特斯,,Maelestes,Maelestes,Maelestes,Maelestes,Maelestes,馬勒斯特斯
ENEMY_MAELESTES_DESC,"從貓咪身上偷取裝備。
收集拾取物。",,"Les roba equipamiento a los gatos.
Se lleva recogibles.","Vole l'équipement des chats.
Récolte les ressources.","Stiehlt Ausrüstung.
Sammelt Gegenstände ein.","Ruba equipaggiamento ai gatti.
Prende i raccoglibili.","Rouba equipamentos de gatos.
Pega coletáveis.","從貓咪身上偷取裝備。
收集拾取物。"
ENEMY_PARASAUROLOPHUS_NAME,副櫛龍,,Parasauriolofo,Parasaurolophus,Parasaurolophus,Parasaurolofo,Parassauro,副櫛龍
ENEMY_PARASAUROLOPHUS_DESC,"它的攻擊對溼潤單位必定暴擊。
嘗試將單位投擲入水中。",,"Sus ataques siempre infligen daño crítico a las unidades mojadas.
Intenta lanzar a las unidades al agua.","Ses attaques sont toujours critiques contre les unités mouillées.
Tente de lancer les unités dans l'eau.","Seine Angriffe gegen nasse Einheiten treffen immer kritisch.
Versucht, Einheiten ins Wasser zu werfen.","I suoi attacchi sono sempre critici contro le unità bagnate.
Cerca di gettare le unità in acqua.","Seus ataques são sempre críticos contra unidades molhadas.
Tenta jogar unidades na água.","它的攻擊對溼潤單位必定暴擊。
嘗試將單位投擲入水中。"
ENEMY_YETICAT_NAME,雪人貓,,Yetigato,Chat yéti,Yetikatze,Gatto Yeti,Gato Yeti,雪人貓
ENEMY_YETICAT_DESC,"它的遠程冰攻擊會造成減速，並有幾率造成冰凍。
對近戰攻擊者進行反擊。",,"Su ataque a distancia con hielo inflige ralentización y puede infligir congelación.
Contrataca a los atacantes cuerpo a cuerpo.","Son attaque à distance de glace inflige Lenteur et a une chance d'infliger Gel.
Contre-attaque face aux attaquants au corps à corps.","Ihr Eis-Fernkampfangriff verursacht Verlangsamung und kann Einheiten einfrieren.
Kontert Nahkampfangriffe.","Il suo attacco di ghiaccio a distanza infligge Rallentamento e ha la possibilità di infliggere Congelamento.
Contrattacca chi lo attacca corpo a corpo.","Seu ataque à distância de gelo aplica lentidão e possui uma chance de aplicar congelamento.
Contra-ataca agressores corpo-a-corpo.","它的遠程冰攻擊會造成減速，並有幾率造成冰凍。
對近戰攻擊者進行反擊。"
ENEMY_SABERTOOTHCAT_NAME,劍齒虎,,Gato dientes de sable,Chat smilodon,Säbelzahnkatze,Gatto dai Denti a Sciabola,Gato Dentes de Sabre,劍齒虎
ENEMY_SABERTOOTHCAT_DESC,"撲向單位。
如果回合開始時有敵人鄰近，進行雙重近戰攻擊並造成流血。
厭惡穴居人！",,"Se abalanza sobre las unidades.
Lanza un ataque cuerpo a cuerpo que golpea dos veces para infligir hemorragia al inicio del turno si hay enemigos adyacentes.
¡Odia a los cavernícolas!","Bondit sur les unités.
Effectue une attaque multiple au corps à corps qui inflige Saignement au début de son tour aux ennemis adjacents.
A horreur des hommes des cavernes&nbsp;!","Springt Einheiten an.
Führt am Anfang ihres Zuges einen doppelten Nahkampfangriff, der Blutung verursacht, aus, wenn es benachbarte Einheiten gibt.
Hasst Höhlenmenschen!","Si avventa sulle unità.
All'inizio del suo turno esegue un attacco corpo a corpo da due colpi che infligge Sanguinamento se ci sono nemici adiacenti.
Odia i Cavernicoli!","Salta sobre unidades.
Realiza um ataque corpo-a-corpo duplo que aplica sangramento no início de seu turno se qualquer inimigo estiver adjacente.
Odeia homens das cavernas!","撲向單位。
如果回合開始時有敵人鄰近，進行雙重近戰攻擊並造成流血。
厭惡穴居人！"
ENEMY_SABERTOOTHKITTEN_NAME,劍齒虎幼崽,,Gatito dientes de sable,Chaton smilodon,Säbelzahnkätzchen,Gattino dai Denti a Sciabola,Filhote de Gato Dentes de Sabre,劍齒虎幼崽
ENEMY_SABERTOOTHKITTEN_DESC,"擁有多次命中的近戰攻擊，會造成流血。
能治療盟友。
厭惡穴居人！",,"Lanza un ataque cuerpo a cuerpo que golpea varias veces para infligir hemorragia.
Puede curar a los aliados.
¡Odia a los cavernícolas!","Dispose d'attaque multiple au corps à corps qui inflige Saignement.
Peut soigner ses alliés.
A horreur des hommes des cavernes&nbsp;!","Hat einen mehrfach treffenden Nahkampfangriff, der Blutung verursacht.
Kann Verbündete heilen.
Hasst Höhlenmenschen!","Possiede un attacco corpo a corpo multiplo che infligge Sanguinamento.
Può curare i suoi alleati.
Odia i Cavernicoli!","Possui um ataque corpo-a-corpo multigolpes que aplica sangramento.
Pode curar aliados.
Odeia homens das cavernas!","擁有多次命中的近戰攻擊，會造成流血。
能治療盟友。
厭惡穴居人！"
ENEMY_MAMMOTHKITTEN_NAME,猛獁象幼崽,,Cría de mamut,Chaton mammouth,Mammutkätzchen,Gattino Mammut,Gatinho Mamute,猛獁象幼崽
ENEMY_MAMMOTHKITTEN_DESC,"它的近戰攻擊會將單位擊飛。
在其回合開始時，挫傷並擊退相鄰單位。
踐踏。",,"Su ataque cuerpo a cuerpo lanza a las unidades por los aires.
Inflige moratón y retroceso a las unidades adyacentes al inicio del turno.
Pisotón.","Son attaque au corps à corps projette les unités en l'air.
Inflige Contusion et repousse les unités adjacentes au début de son tour.
Piétinement.","Sein Nahkampfangriff stößt Einheiten in die Luft.
Verursacht Beulen und stößt benachbarte Einheiten am Anfang seines Zuges zurück.
Trampel.","Il suo attacco corpo a corpo lancia le unità in aria.
Infligge Livido e respinge le unità adiacenti all'inizio del suo turno.
Calpestamento.","Seu ataque corpo-a-corpo joga unidades no ar.
Empurra para trás e causa contusão em unidades adjacentes no início de seu turno.
Atropelamento.","它的近戰攻擊會將單位擊飛。
在其回合開始時，挫傷並擊退相鄰單位。
踐踏。"
ENEMY_SKINNED_NAME,剝皮,,Despellejado,L'Écorché,Gehäuteter,Scuoiato,Esfolado,剝皮
ENEMY_SKINNED_DESC,連續進行3次帶擊退的衝刺攻擊。,,Lanza 3 ataques relámpago seguidos con retroceso.,Effectue 3&nbsp;attaques impulsées consécutives qui infligent Recul.,Führt drei Ansturmangriffe mit Rückstoß hintereinander aus.,Esegue 3 attacchi in scatto con Contraccolpo di fila.,Realiza 3 ataques de impulso com empurrão em sequência.,連續進行3次帶擊退的衝刺攻擊。
ENEMY_STEMCAT_NAME,莖貓,,Citogato,Chat écorché,Stammkatze,Gatto Staminale,Gato-Tronco,莖貓
ENEMY_STEMCAT_DESC,"近戰攻擊者。
受到傷害時生成一個血塊。",,"Atacante cuerpo a cuerpo.
Genera un coágulo al sufrir daño.","Attaque au corps à corps.
Invoque un caillot quand il subit des dégâts.","Nahkämpfer.
Lässt ein Blutgerinnsel erscheinen, wenn sie Schaden erleidet.","Specialista del corpo a corpo.
Genera un Grumo quando subisce danno.","Agressor corpo-a-corpo.
Gera um coágulo ao sofrer dano.","近戰攻擊者。
受到傷害時生成一個血塊。"
ENEMY_KATZEBOT_NAME,卡茲博特,cat bot (see the note about robot nazi enemies elsewhere),Katzebot,Katzebot,Katzenbot,Bot Gatten,Katzebot,卡茲博特
ENEMY_KATZEBOT_DESC,近戰攻擊者。優先攻擊生命值最低的敵人。會把其他敵人摔投到一邊。,,Este atacante cuerpo a cuerpo se centra en el enemigo con menos PS. Aparta a los demás con Súplex.,Attaque au corps à corps. Cible en priorité l'ennemi aux PV les plus bas. Effectue des suplex pour écarter les autres.,"Nahkämpfer. Bevorzugt den Gegner mit den niedrigsten LP. Verwendet Suplex bei Gegnern, die im Weg stehen.",Specialista del corpo a corpo. Si concentra sul suo nemico con salute più bassa. Scaglia lontano gli altri con Suplex.,Agressor corpo-a-corpo. Concentra-se no inimigo com menos saúde. Realiza ataques de suplex para tirar outros do caminho.,近戰攻擊者。優先攻擊生命值最低的敵人。會把其他敵人摔投到一邊。
ENEMY_FATCAT_NAME,烏貝爾貓, (see the note about robot nazi future enemies elsewhere),Übergato,Überchat,Überkatze,Übergatto,Übergato,烏貝爾貓
ENEMY_FATCAT_DESC,"擁有一個能造成範圍擊退的跳躍攻擊。
反射投射物。生命值無限制。",,"Lanza un ataque con salto que inflige retroceso en un área.
Devuelve los proyectiles. PS sin límite.","Dispose d'une attaque sautée qui repousse dans une zone.
Renvoie les projectiles. PV non plafonnés.","Hat einen Sprungangriff, der Rückstoß in einem bestimmten Bereich verursacht.
Reflektiert Geschosse. Keine Obergrenze für LP.","Possiede un attacco in salto che applica Contraccolpo a un'area.
Respinge i proiettili. PS illimitati.","Possui um ataque de salto que causa empurrão em uma área.
Reflete projéteis. PV sem limites.","擁有一個能造成範圍擊退的跳躍攻擊。
反射投射物。生命值無限制。"
ENEMY_CANCERCAT_NAME,癌症貓,,Gato cancerígeno,Chat cancéreux,Krebskatze,Gatto Cancerogeno,Gato Câncer,癌症貓
ENEMY_CANCERCAT_DESC,"它的近戰攻擊會使被擊中的貓永久失去1點[img:con]，並有幾率使它們患癌症。
3回合後爆炸。",,"Su ataque cuerpo a cuerpo hace que los gatos pierdan 1 [img:con] para siempre y puede provocarles cáncer.
Estalla después de 3 turnos.","Son attaque au corps à corps fait perdre définitivement 1&nbsp;[img:con] aux chats qu'elle touche et a une chance de leur donner le cancer.
Explose après 3&nbsp;tours.","Ihr Nahkampfangriff lässt Katzen dauerhaft 1&nbsp;[img:con] verlieren und kann Krebs verursachen.
Explodiert nach drei Zügen.","Il suo attacco corpo a corpo fa perdere permanentemente 1 alla [img:con] ai gatti che colpisce, e ha la possibilità di infliggere loro Cancro.
Esplode dopo 3 turni.","Seu ataque corpo-a-corpo faz com que gatos percam 1 de [img:con] permanentemente e possui uma chance de aplicar câncer.
Explode após 3 turnos.","它的近戰攻擊會使被擊中的貓永久失去1點[img:con]，並有幾率使它們患癌症。
3回合後爆炸。"
ENEMY_COLLECTIVE_NAME,集體,,El Colectivo,Le Collectif,Das Kollektiv,Il Collettivo,O Coletivo,集體
ENEMY_COLLECTIVE_DESC,"擁有旋轉攻擊。
被擊中時反擊。
模仿集體中所有其他貓的攻擊和反擊。",,"Lanza un ataque giratorio.
Contrataca al recibir un golpe.
Imita los ataques y contrataques de todos los demás gatos del Colectivo.","Dispose d'une attaque tournoyante.
Contre-attaque quand il est touché.
Imite les attaques et les contres de tous les autres chats du Collectif.","Hat einen Wirbelangriff.
Kontert, wenn es getroffen wird.
Ahmt Angriffe und Konter aller anderen Katzen im Kollektiv nach.","Possiede un attacco rotante.
Contrattacca quando viene colpito.
Mima gli attacchi e i contrattacchi di tutti gli altri gatti del Collettivo.","Possui um ataque giratório.
Contra-ataca ao sofrer golpes.
Copia os ataques e contra-ataques de todos os outros gatos do coletivo.","擁有旋轉攻擊。
被擊中時反擊。
模仿集體中所有其他貓的攻擊和反擊。"
ENEMY_SHADECAT_NAME,影貓,,Gatosombra,Chat sombre,Schattenkatze,Gatto Ombra,Gato Sombra,影貓
ENEMY_SHADECAT_DESC,"近戰攻擊者。受傷時傳送到隨機一個敵人身後。
其背刺會造成恐懼效果並必定暴擊。",,"Este atacante cuerpo a cuerpo se teletransporta detrás de un enemigo al azar al sufrir daño.
Sus ataques por la espalda infligen miedo y siempre son críticos.","Attaque au corps à corps. Se téléporte derrière un ennemi aléatoire quand il subit des dégâts.
Ses attaques sournoises infligent Peur et sont critiques à coup sûr.","Nahkämpfer. Teleportiert sich hinter einen zufälligen Gegner, wenn sie Schaden erleidet.
Ihre Angriffe von hinten verursachen Angst und treffen immer kritisch.","Specialista del corpo a corpo. Si teletrasporta dietro un nemico casuale quando subisce danno.
I suoi colpi alle spalle infliggono Paura e sono sempre critici.","Agressor corpo-a-corpo. Teletransporta-se para trás de um inimigo aleatório ao sofrer dano.
Suas punhaladas aplicam medo e são sempre golpes críticos.","近戰攻擊者。受傷時傳送到隨機一個敵人身後。
其背刺會造成恐懼效果並必定暴擊。"
ENEMY_POOPCAT_NAME,屎貓,,Gatocaca,Chacaca,Kackkatze,Gatto Cacca,Gato Cocô,屎貓
ENEMY_POOPCAT_DESC,噁心。,,Qué ascazo.,Vraiment dégueu.,Igitt.,Che schifo.,Nojento.,噁心。
ENEMY_JACKCAT_NAME,Jack,,Jack,Jack,Jack,Jack,Jack,Jack
ENEMY_JACKCAT_DESC,保護他的盟友。,,Protege a sus aliados.,Protège ses alliés.,Beschützt seine Verbündeten.,Protegge i suoi alleati.,Protege seus aliados.,保護他的盟友。
ENEMY_CHAOSSTACY_NAME,混沌斯泰西,,Stacy caótica,Stacy du chaos,Chaos-Stacy,Caos Stacy,Stacy Caótica,混沌斯泰西
ENEMY_CHAOSSTACY_DESC,"它的近戰攻擊會造成混亂效果。
反射投射物並擊退接觸的單位。",,"Su ataque cuerpo a cuerpo inflige revoltijo.
Devuelve los proyectiles y hace retroceder a las unidades que entran en contacto.","Son attaque au corps à corps inflige Désordre.
Renvoie les projectiles et repousse les unités qui la touchent.","Ihr Nahkampfangriff verursacht Durchgemischt.
Reflektiert Geschosse und stößt Einheiten zurück, die sie berühren.","Il suo attacco corpo a corpo infligge Scompiglio.
Respinge i proiettili e le unità che vi entrano in contatto.","Seu ataque corpo-a-corpo aplica embaralhamento.
Reflete projéteis e empurra para trás unidades que entram em contato.","它的近戰攻擊會造成混亂效果。
反射投射物並擊退接觸的單位。"
ENEMY_ANGELICCAT_NAME,天使貓,,Gato angelical,Chat angélique,Engelskatze,Gatto Angelico,Gato Angelical,天使貓
ENEMY_ANGELICCAT_DESC,"擁有聖風範圍攻擊。
在回合結束時獲得1個 [img:divineshield]。
免疫聖屬性。被聖屬性攻擊時獲得全屬性提升。",,"Lanza un ataque con Viento sagrado en un área.
Obtiene 1 [img:divineshield] al final del turno.
Inmune a lo sagrado. Obtiene aumento total cuando lo golpean con un elemento sagrado.","Dispose d'une attaque de zone de vent sacré.
Bénéficie de [img:divineshield] +1&nbsp;à la fin de son tour.
Immunité au sacré. Bénéficie de Hausse de stats quand il est touché par une attaque sacrée.","Hat einen heiligen Wind-Flächenangriff.
Erhält am Ende ihres Zuges 1&nbsp;[img:divineshield].
Immun gegen heiligen Schaden. Erhält einen Bonus auf alle Attribute, wenn es heiligen Schaden erleidet.","Possiede un attacco Vento Sacro ad area.
Ottiene 1 allo [img:divineshield] al termine del suo turno.
Immune al Sacro. Ottiene Aumento delle Statistiche quando viene colpito da Elemento Sacro.","Possui um ataque de área de vento divino.
Obtém 1 de [img:divineshield] no início de seu turno.
Imune contra o sagrado. Obtém todos os atributos aumentados ao sofrer golpes do elemento sagrado.","擁有聖風範圍攻擊。
在回合結束時獲得1個 [img:divineshield]。
免疫聖屬性。被聖屬性攻擊時獲得全屬性提升。"
ENEMY_LOANSHARK_NAME,高利貸者,,Tibusurero,Requin usurier,Geldhai,Squalo Strozzino,Tubaragiota,高利貸者
