KEY,en,notes,sp,fr,de,it,pt-br,zh
//hunter,,,,,,,,
PASSIVE_TAKEAIM_NAME,瞄准,,Puntería,En joue,Anvisieren,Mira Precisa,Mira,瞄準
PASSIVE_TAKEAIM_DESC,在每回合开始时获得+1范围和伤害。移动时失去该效果。,,Obtiene +1 de alcance y de daño al inicio de cada turno. Lo pierde cuando se mueve.,"Au début de chaque tour, Portée et Dégâts&nbsp;+1. Disparaît si vous bougez.","Erhalte am Anfang jedes Zuges +1&nbsp;Reichweite und Schaden. Du verlierst diese Boni, wenn du dich bewegst.",Ottieni +1 al Raggio d'Azione e al Danno all'inizio di ogni turno. Perdi i bonus quando ti muovi.,Obtenha +1 de alcance e dano no início de cada turno. Perca este efeito ao se mover.,在每回合開始時獲得+1範圍和傷害。移動時失去該效果。
PASSIVE_TAKEAIM2_DESC,在每回合开始时获得+2范围和伤害。移动时失去该效果。,,Obtiene +2 de alcance y de daño al inicio de cada turno. Lo pierde cuando se mueve.,"Au début de chaque tour, Portée et Dégâts&nbsp;+2. Disparaît si vous bougez.","Erhalte am Anfang jedes Zuges +2&nbsp;Reichweite und Schaden. Du verlierst diese Boni, wenn du dich bewegst.",Ottieni +2 al Raggio d'Azione e al Danno all'inizio di ogni turno. Perdi i bonus quando ti muovi.,Obtenha +2 de alcance e dano no início de cada turno. Perca este efeito ao se mover.,在每回合開始時獲得+2範圍和傷害。移動時失去該效果。
PASSIVE_TOWERDEFENSE_NAME,塔防,,Defensa de torre,Tourelle de défense,Verteidigungshaltung,Difesa della Torre,Defesa de Torre,塔防
PASSIVE_TOWERDEFENSE_DESC,当敌人进入射程时，射击他们造成1点伤害。,,"Cuando un enemigo se acerca dentro del radio de alcance de esta unidad, le dispara y le inflige 1 de daño.","Lorsqu'un ennemi se place à portée, vous lui tirez dessus en infligeant 1&nbsp;point de dégâts.","Wenn ein Gegner sich in deine Reichweite bewegt, schieße auf ihn und verursache 1&nbsp;Schaden.","Quando un nemico entra nel tuo raggio d'azione, gli spari infliggendogli 1 di danno.","Sempre que um inimigo entrar no seu alcance, dispare para causar 1 de dano.",當敵人進入射程時，射擊他們造成1點傷害。
PASSIVE_TOWERDEFENSE2_DESC,当敌人进入射程时，使用你的普通攻击攻击他们。,,"Cuando un enemigo se acerca dentro del radio de alcance de esta unidad, usa su ataque básico.","Lorsqu'un ennemi se place à portée, vous lui infligez votre attaque de base.","Wenn ein Gegner sich in deine Reichweite bewegt, greif ihn mit deinem Grundangriff an.","Quando un nemico entra nel tuo raggio d'azione, usi contro di lui il tuo attacco base.","Sempre que um inimigo entrar no seu alcance, utilize seu ataque básico contra ele.",當敵人進入射程時，使用你的普通攻擊攻擊他們。
PASSIVE_HUNTERSBOON_NAME,猎人恩赐,,Bendición de cazador,Bénédiction de la chasse,Segen des Jägers,Dono del Cacciatore,Benefício do Caçador,獵人恩賜
PASSIVE_HUNTERSBOON_DESC,当你击杀敌人时，获得5点法力值。,,"Al matar a un enemigo, obtiene 5 de maná.","Lorsque vous tuez un ennemi, +5&nbsp;mana.","Erhalte 5&nbsp;Mana, wenn du einen Gegner tötest.","Quando uccidi un nemico, guadagni 5 mana.","Ao matar um inimigo, obtenha 5 de mana.",當你擊殺敵人時，獲得5點法力值。
PASSIVE_HUNTERSBOON2_DESC,当你击杀敌人时，恢复所有法力值。,,"Al matar a un enemigo, recupera todo el maná.","Lorsque vous tuez un ennemi, vous récupérez tout votre mana.","Stelle dein gesamtes Mana wieder her, wenn du einen Gegner tötest.","Quando uccidi un nemico, recuperi tutto il tuo mana.","Ao matar um inimigo, restaure toda a sua mana.",當你擊殺敵人時，恢復所有法力值。
PASSIVE_BROODMOTHER_NAME,繁殖母亲,,Madre de nidada,Mère de portée,Brutmutter,Madre della Nidiata,Mãe da Ninhada,繁殖母親
PASSIVE_BROODMOTHER_DESC,你的召唤物和你魅惑的单位获得+2伤害和+5生命值。,,Los familiares y las unidades que embruja obtienen +2 de daño y +5 PS.,Vos familiers et les unités que vous envoûtez gagnent Dégâts&nbsp;+2&nbsp;et PV&nbsp;+5.,"Deine Begleiter und Einheiten, bei denen du Charme verursachst, erhalten +2&nbsp;Schaden und +5&nbsp;LP.",I tuoi famigli e le unità che affascini ottengono +2 al Danno e +5 PS.,Seus familiares e unidades que você enfeitiça obtêm +2 de dano e +5 PV.,你的召喚物和你魅惑的單位獲得+2傷害和+5生命值。
PASSIVE_BROODMOTHER2_DESC,你的召唤物和你魅惑的单位获得+3伤害，+10生命值，并造成中毒。,,Los familiares y las unidades que embruja obtienen +3 de daño y +10 PS e infligen veneno.,"Vos familiers et les unités que vous envoûtez gagnent Dégâts&nbsp;+3, PV&nbsp;+10&nbsp;et infligent Poison.","Deine Begleiter und Einheiten, bei denen du Charme verursachst, erhalten +3&nbsp;Schaden, +10&nbsp;LP und verursachen Gift.","I tuoi famigli e le unità che affascini ottengono +3 al Danno, +10 PS e infliggono Veleno.","Seus familiares e unidades que você enfeitiça obtêm +3 de dano, +10 PV e aplicam veneno.",你的召喚物和你魅惑的單位獲得+3傷害，+10生命值，並造成中毒。
PASSIVE_TAINTEDMOTHER_NAME,腐化母亲,,Madre corrompida,Mère corrompue,Befleckte Mutter,Madre Corrotta,Mãe Corrompida,腐化母親
PASSIVE_TAINTEDMOTHER_DESC,你的召唤物和你魅惑的单位获得+4 [img:spd] 并造成中毒和流血。,,Los familiares y las unidades que embruja obtienen +4 [img:spd] e infligen veneno y hemorragia.,"Vos familiers et les unités que vous envoûtez gagnent [img:spd]&nbsp;+4, et infligent Poison et Saignement.","Deine Begleiter und Einheiten, bei denen du Charme verursachst, erhalten +4&nbsp;[img:spd] und verursachen Gift und Blutung.",I tuoi famigli e le unità che affascini ottengono +4 alla [img:spd] e infliggono Veleno e Sanguinamento.,Seus familiares e unidades que você enfeitiça obtêm +4 de [img:spd] e aplicam veneno e sangramento.,你的召喚物和你魅惑的單位獲得+4 [img:spd] 並造成中毒和流血。
PASSIVE_TAINTEDMOTHER2_DESC,"你的召唤物和你魅惑的单位获得+4 [img:spd] 并造成中毒和流血。
每场战斗开始时有4个飞行召唤物。",,"Los familiares y las unidades que embruja obtienen +4 [img:spd] e infligen veneno y hemorragia.
Empieza cada combate con 4 familiares moscas.","Vos familiers et les unités que vous envoûtez gagnent [img:spd]&nbsp;+4, et infligent Poison et Saignement. Vous commencez chaque combat avec 4&nbsp;mouches de compagnie.","Deine Begleiter und Einheiten, bei denen du Charme verursachst, erhalten +4&nbsp;[img:spd] und verursachen Gift und Blutung.
Du beginnst jeden Kampf mit 4&nbsp;Fliegenbegleitern.","I tuoi famigli e le unità che affascini ottengono +4 alla [img:spd] e infliggono Veleno e Sanguinamento.
Inizi ogni battaglia con 4 famigli volanti.","Seus familiares e unidades que você enfeitiça obtêm +4 de [img:spd] e aplicam veneno e sangramento.
Inicie cada batalha com 4 familiares voadores.","你的召喚物和你魅惑的單位獲得+4 [img:spd] 並造成中毒和流血。
每場戰鬥開始時有4個飛行召喚物。"
PASSIVE_QUIVER_NAME,箭袋,,Carcaj,Tremblement,Köcher,Faretra,Aljava,箭袋
PASSIVE_QUIVER_DESC,将未使用的普通攻击保留到未来回合。,,Guarda los ataques básicos sin usar para turnos futuros.,Vous gardez les attaques de base non utilisées pour les prochains tours.,Du kannst unbenutzte Grundangriffe für zukünftige Züge aufsparen.,Conservi gli attacchi base non utilizzati per i turni successivi.,Ataques básicos não utilizados são guardados para turnos futuros.,將未使用的普通攻擊保留到未來回合。
PASSIVE_QUIVER2_DESC,"将未使用的普通攻击保留到未来回合。
如果这场战斗你还未进行攻击，保留的数量将翻倍。",,"Guarda los ataques básicos sin usar para turnos futuros.
Si no ha atacado en este combate, se duplica la cantidad que guarda.","Vous gardez les attaques de base non utilisées pour les prochains tours. Si vous n'avez pas attaqué pendant ce combat, le nombre d'attaques est doublé.","Du kannst unbenutzte Grundangriffe für zukünftige Züge aufsparen.
Wenn du in diesem Kampf noch nicht angegriffen hast, werden sie verdoppelt.","Conservi gli attacchi base non utilizzati per i turni successivi.
Se non hai attaccato in questa battaglia, il numero salvato si raddoppia.","Ataques básicos não utilizados são guardados para turnos futuros.
Se você ainda não realizou ataques nesta batalha, a quantidade de ataques básicos salvos é dobrada.","將未使用的普通攻擊保留到未來回合。
如果這場戰鬥你還未進行攻擊，保留的數量將翻倍。"
PASSIVE_SPLITSHOT_NAME,分裂射击,,Tiro dividido,Tir divisé,Splitterschuss,Colpo Diviso,Tiro Dividido,分裂射擊
PASSIVE_SPLITSHOT_DESC,你的普通攻击有+1范围但伤害减少50%。,,"El ataque básico tiene +1 de área, pero inflige un 50 % menos de daño.","Le rayon de votre attaque de base augmente de 1, mais l'attaque inflige 50&nbsp;% de dégâts en moins.","Dein Grundangriff hat +1&nbsp;Fläche, verursacht aber 50&nbsp;% weniger Schaden.",Il tuo attacco base ha +1 di area ma infligge il 50% del danno in meno.,"Seu ataque básico possui +1 de área, mas causa 50% a menos de dano.",你的普通攻擊有+1範圍但傷害減少50%。
PASSIVE_SPLITSHOT2_DESC,你的普通攻击有+2范围但伤害减少50%。,,"El ataque básico tiene +2 de área, pero inflige un 50 % menos de daño.","Le rayon de votre attaque de base augmente de 2, mais l'attaque inflige 50&nbsp;% de dégâts en moins.","Dein Grundangriff hat +2&nbsp;Fläche, verursacht aber 50&nbsp;% weniger Schaden.",Il tuo attacco base ha +2 di area ma infligge il 50% del danno in meno.,"Seu ataque básico possui +2 de área, mas causa 50% a menos de dano.",你的普通攻擊有+2範圍但傷害減少50%。
PASSIVE_HAZARDOUS_NAME,危险,,Peligro,Danger,Hochgefährlich,Pericolo Costante,Perigo,危險
PASSIVE_HAZARDOUS_DESC,地形伤害和效果翻倍。,,Se duplican los efectos y el daño de la casilla.,Les dégâts et les effets des cases sont doublés.,Schaden und Effekte von Feldern sind verdoppelt.,I danni e gli effetti delle caselle sono raddoppiati.,O dano e efeitos de espaços são dobrado.,地形傷害和效果翻倍。
PASSIVE_HAZARDOUS2_DESC,"地形伤害和效果翻倍。
盟友免疫地形伤害和效果。",,"Se duplican los efectos y el daño de la casilla.
Los aliados son inmunes a los efectos y el daño de la casilla.",Les dégâts et les effets des cases sont doublés. Les dégâts et les effets des cases n'affectent pas les unités alliées.,"Schaden und Effekte von Feldern sind verdoppelt.
Verbündete sind immun.","I danni e gli effetti delle caselle sono raddoppiati.
Gli alleati sono immuni al danno e agli effetti delle caselle.","O dano e efeitos de espaços são dobrados.
Aliados são imunes contra dano e efeitos de espaço.","地形傷害和效果翻倍。
盟友免疫地形傷害和效果。"
PASSIVE_THORNARROWS_NAME,荆棘箭,,Flechas con espinas,Flèches épineuses,Dornenpfeile,Frecce Spinose,Flechas Perfurantes,荊棘箭
PASSIVE_THORNARROWS_DESC,你的普通攻击会生成荆棘。,,El ataque básico genera zarzas.,Votre attaque de base fait apparaître des ronces.,Dein Grundangriff erschafft Dornengestrüpp.,Il tuo attacco base genera rovi.,Seu ataque básico gera espinheiros.,你的普通攻擊會生成荊棘。
PASSIVE_THORNARROWS2_DESC,你的基础攻击会在区域内生成荆棘。,,El ataque básico genera zarzas en un área.,Votre attaque de base fait apparaître des ronces dans une zone.,Dein Grundangriff erschafft Dornengestrüpp in einem bestimmten Bereich.,Il tuo attacco base genera rovi in ​​un'area.,Seu ataque básico gera espinheiros em uma área.,你的基礎攻擊會在區域內生成荊棘。
PASSIVE_TRAPS_NAME,陷阱,,Tramperos,Pièges,Fallen,Trappole,Armadilhas,陷阱
PASSIVE_TRAPS_DESC,"如果你射击空白格，基础攻击会生成一个捕熊陷阱。
每当你的一个陷阱被触发时，获得 +2 [img:dex]。",,"El ataque básico genera un cepo para osos si dispara a una casilla vacía.
Cuando se activa una de sus cepos, obtiene +2 [img:dex].","Votre attaque de base génère un piège à ours si vous tirez sur une case vide. Lorsqu'un piège est déclenché, [img:dex]&nbsp;+2.","Dein Grundangriff erschafft eine Bärenfalle, wenn du auf ein leeres Feld schießt.
Erhalte +2&nbsp;[img:dex], wenn eine deiner Fallen ausgelöst wird.","Il tuo attacco base genera una trappola per orsi se spari a una casella vuota.
Ogni volta che una delle tue trappole si attiva, ottieni +2 alla [img:dex].","Seu ataque básico gera uma armadilha de urso se você o lançar em um espaço vazio.
Sempre que uma de suas armadilhas for disparada, obtenha +2 de [img:dex].","如果你射擊空白格，基礎攻擊會生成一個捕熊陷阱。
每當你的一個陷阱被觸發時，獲得 +2 [img:dex]。"
PASSIVE_TRAPS2_DESC,"如果你射击空白格，基础攻击会生成一个捕熊陷阱。
每当你的一个陷阱被触发时，获得 +2 [img:dex] 和 +1 额外攻击。",,"El ataque básico genera un cepo para osos si dispara a una casilla vacía.
Cuando se activa una de sus cepos, obtiene +2 [img:dex] y +1 de bonificación de ataque.","Votre attaque de base génère un piège à ours si vous tirez sur une case vide. Lorsqu'un piège est déclenché, [img:dex]&nbsp;+2&nbsp;et Attaque bonus&nbsp;+1.","Dein Grundangriff erschafft eine Bärenfalle, wenn du auf ein leeres Feld schießt.
Erhalte +2&nbsp;[img:dex] und einen Bonusangriff, wenn eine deiner Fallen ausgelöst wird.","Il tuo attacco base genera una trappola per orsi se spari a una casella vuota.
Ogni volta che una delle tue trappole si attiva, ottieni +2 alla [img:dex] e +1 Attacco Bonus.","Seu ataque básico gera uma armadilha de urso se você o lançar em um espaço vazio.
Sempre que uma de suas armadilhas for disparada, obtenha +2 de [img:dex]. e +1 ataque bônus.","如果你射擊空白格，基礎攻擊會生成一個捕熊陷阱。
每當你的一個陷阱被觸發時，獲得 +2 [img:dex] 和 +1 額外攻擊。"
PASSIVE_CATCHPROJECTILES_NAME,捕捉投射物,,Captación de proyectiles,Attrape-projectiles,Geschosse fangen,Proiettili Intercettati,Captura de Projéteis,捕捉投射物
PASSIVE_CATCHPROJECTILES_DESC,33% 几率格挡敌方投射物，100% 几率格挡友方投射物。格挡投射物时，获得 +1 额外攻击。,,"Tiene un 33 % de probabilidad de bloquear los proyectiles enemigos y un 100 % de probabilidad de bloquear todos los proyectiles aliados. Si bloquea un proyectil, obtiene +1 de bonificación de ataque.","33&nbsp;% de chances de parer les projectiles ennemis et 100&nbsp;% de chances de parer les projectiles alliés. Si vous parez un projectile, Attaque bonus&nbsp;+1.","33%ige Wahrscheinlichkeit, gegnerische Geschosse zu blockieren und 100%ige Wahrscheinlichkeit, Geschosse von Verbündeten zu blockieren. Erhalte +1&nbsp;Bonusangriff, wenn du ein Geschoss blockierst.","33% di probabilità di bloccare i proiettili nemici e 100% di probabilità di bloccare quelli alleati. Se blocchi un proiettile, ottieni +1 Attacco Bonus.","33% de chance de bloquear projéteis inimigos e 100% de chance de bloquear projéteis aliados. Ao bloquear um projétil, obtenha +1 ataque bônus.",33% 幾率格擋敵方投射物，100% 幾率格擋友方投射物。格擋投射物時，獲得 +1 額外攻擊。
PASSIVE_CATCHPROJECTILES2_DESC,50% 几率格挡敌方投射物，100% 几率格挡友方投射物。格挡投射物时，获得 +1 额外攻击和 +1 全属性提升。,,"Tiene un 50 % de probabilidad de bloquear los proyectiles enemigos y un 100 % de probabilidad de bloquear todos los proyectiles aliados. Si bloquea un proyectil, obtiene +1 de bonificación de ataque y +1 de aumento total.","50&nbsp;% de chances de parer les projectiles ennemis et 100&nbsp;% de chances de parer les projectiles alliés. Si vous parez un projectile, Attaque bonus&nbsp;+1&nbsp;et Hausse de stats&nbsp;+1.","50%ige Wahrscheinlichkeit, gegnerische Geschosse zu blockieren und 100%ige Wahrscheinlichkeit, Geschosse von Verbündeten zu blockieren. Erhalte +1&nbsp;Bonusangriff und einen Bonus auf alle Attribute, wenn du ein Geschoss blockierst.","50% di probabilità di bloccare i proiettili nemici e 100% di probabilità di bloccare quelli alleati. Se blocchi un proiettile, ottieni +1 Attacco Bonus e +1 Aumento delle Statistiche.","50% de chance de bloquear projéteis inimigos e 100% de chance de bloquear projéteis aliados. Ao bloquear um projétil, obtenha +1 ataque bônus e +1 todos os atributos aumentados.",50% 幾率格擋敵方投射物，100% 幾率格擋友方投射物。格擋投射物時，獲得 +1 額外攻擊和 +1 全屬性提升。
PASSIVE_TRICKYTRAPS_NAME,狡猾陷阱,,Cepos con truco,Pièges sournois,Gefährliche Fallen,Trappole Insidiose,Armadilhas Grudentas,狡猾陷阱
PASSIVE_TRICKYTRAPS_DESC,你的陷阱造成的伤害和效果翻倍。,,Se duplican los efectos y el daño de los cepos.,Les dégâts et effets de vos pièges sont doublés.,Schaden und Effekte deiner Fallen sind verdoppelt.,Il danno e gli effetti delle tue trappole sono raddoppiati.,O dano e os efeitos de suas armadilhas são dobrados.,你的陷阱造成的傷害和效果翻倍。
PASSIVE_TRICKYTRAPS2_DESC,"你的陷阱造成的伤害和效果翻倍。
盟友不会触发你的陷阱。",,"Se duplican los efectos y el daño de los cepos.
Los aliados no activan los cepos.",Les dégâts et effets de vos pièges sont doublés. Les unités alliées ne déclenchent pas vos pièges.,"Schaden und Effekte deiner Fallen sind verdoppelt.
Verbündete lösen deine Fallen nicht aus.","Il danno e gli effetti delle tue trappole sono raddoppiati.
Gli alleati non attivano le tue trappole.","O dano e os efeitos de suas armadilhas são dobrados.
Aliados não ativam suas armaduras.","你的陷阱造成的傷害和效果翻倍。
盟友不會觸發你的陷阱。"
PASSIVE_GRAVITYFALLS_NAME,重力瀑布,,Caída por gravedad,Perte de gravité,Gravitationseffekte,Caduta Gravitazionale,Queda Gravitacional,重力瀑布
PASSIVE_GRAVITYFALLS_DESC,你的基础攻击对超过3格射程后的每格射击额外造成 +1 伤害。,,El ataque básico inflige +1 de daño por cada casilla a la que dispare más allá de un alcance de 3 casillas.,Votre attaque de base inflige Dégâts&nbsp;+1&nbsp;pour chaque case sur laquelle vous tirez au-delà de&nbsp;3.,Dein Grundangriff verursacht für jedes Feld über Reichweite&nbsp;3 +1&nbsp;Schaden.,Il tuo attacco base infligge +1 di danno per ogni casella contro cui spari oltre il raggio d'azione 3.,Seu ataque básico causa +1 de dano para cada espaço através do qual você dispara além do alcance 3.,你的基礎攻擊對超過3格射程後的每格射擊額外造成 +1 傷害。
PASSIVE_GRAVITYFALLS2_DESC,"+2 射程。
你的基础攻击对超过3格射程后的每格射击额外造成 +1 伤害。",,"+2 de alcance.
El ataque básico inflige +1 de daño por cada casilla a la que dispare más allá de un alcance de 3 casillas.",Portée&nbsp;+2. Votre attaque de base inflige Dégâts&nbsp;+1&nbsp;pour chaque case sur laquelle vous tirez au-delà de&nbsp;3.,"+2&nbsp;Reichweite.
Dein Grundangriff verursacht für jedes Feld über Reichweite&nbsp;3 +1&nbsp;Schaden.","+2 al raggio d'azione.
Il tuo attacco base infligge +1 di danno per ogni casella contro cui spari oltre il raggio d'azione 3.","+2 de alcance.
Seu ataque básico causa +1 de dano para cada espaço através do qual você dispara além do alcance 3.","+2 射程。
你的基礎攻擊對超過3格射程後的每格射擊額外造成 +1 傷害。"
PASSIVE_BULLSEYE_NAME,靶心,,Diana,Dans le mille,Bullseye,Centro Perfetto,Na Mosca,靶心
PASSIVE_BULLSEYE_DESC,"你的远程攻击永远不会失误。
暴击率 +25%。",,"Los ataques a distancia no pueden fallar.
+25 % de probabilidad de golpe crítico.",Vos attaques à distance n'échouent jamais. Chances de coup critique&nbsp;+25&nbsp;%.,"Deine Fernkampfangriffe verfehlen nicht.
+25&nbsp;% kritische Trefferchance.","I tuoi attacchi a distanza non mancano mai il bersaglio.
+25% di probabilità di colpo critico.","Seus ataques à distância nunca erram.
+25% de chance de crítico.","你的遠程攻擊永遠不會失誤。
暴擊率 +25%。"
PASSIVE_BULLSEYE2_DESC,"你的远程攻击永远不会失误。
暴击率 +25%。
每次暴击时获得 +1 [img:lck]。",,"Los ataques a distancia no pueden fallar.
+25 % de probabilidad de golpe crítico.
Obtiene +1 [img:lck] cada vez que inflige un golpe crítico.",Vos attaques à distance n'échouent jamais. Chances de coup critique&nbsp;+25&nbsp;%. [img:lck]&nbsp;+1&nbsp;pour chaque coup critique.,"Deine Fernkampfangriffe verfehlen nicht.
+25&nbsp;% kritische Trefferchance.
Erhalte jedes Mal, wenn du kritisch triffst, +1&nbsp;[img:lck].","I tuoi attacchi a distanza non mancano mai il bersaglio.
+25% di probabilità di colpo critico.
Ottieni +1 alla [img:lck] ogni volta che infliggi un colpo critico.","Seus ataques à distância nunca erram.
+25% de chance de crítico.
Obtenha +1 de [img:lck] a cada vez que acerta um golpe crítico.","你的遠程攻擊永遠不會失誤。
暴擊率 +25%。
每次暴擊時獲得 +1 [img:lck]。"
PASSIVE_SPOTTERS_NAME,侦查者,,Observadores,Ravalement de façade,Aufklärer,Osservatori,Observadores,偵查者
PASSIVE_SPOTTERS_DESC,你的基础攻击可以瞄准盟友相邻的格子。,,El ataque básico puede marcar como objetivo casillas adyacentes a los aliados.,Votre attaque de base peut cibler les cases adjacentes aux unités alliées.,Dein Grundangriff kann benachbarte Felder von Verbündeten anvisieren.,Il tuo attacco base può prendere di mira le caselle adiacenti agli alleati.,Seu ataque básico pode mirar em espaços adjacentes a aliados.,你的基礎攻擊可以瞄準盟友相鄰的格子。
PASSIVE_SPOTTERS2_DESC,你的基础攻击和法术可以瞄准盟友相邻的格子。,,El ataque básico y los hechizos pueden marcar como objetivo casillas adyacentes a los aliados.,Votre attaque de base et vos sorts peuvent cibler les cases adjacentes aux unités alliées.,Dein Grundangriff und deine Zauber können benachbarte Felder von Verbündeten anvisieren.,Il tuo attacco base e i tuoi incantesimi possono prendere di mira le caselle adiacenti agli alleati.,Seu ataque básico e encantamentos podem mirar em espaços adjacentes a aliados.,你的基礎攻擊和法術可以瞄準盟友相鄰的格子。
PASSIVE_LUCKSWING_NAME,幸运之摆,,Golpe de suerte,Coup de chance,Glücklicher Treffer,Fortuna Altalenante,Golpe de Sorte,幸運之擺
PASSIVE_LUCKSWING_DESC,+50% 暴击几率，但有 +25% 几率未击中。,,"+50 % de probabilidad de golpe crítico, pero +25 % de probabilidad de fallo.","Chances de coup critique&nbsp;+50&nbsp;%, mais Risques d'échec&nbsp;+25&nbsp;%.","+50&nbsp;% kritische Trefferchance, aber +25&nbsp;% Wahrscheinlichkeit zu verfehlen.",+50% di probabilità di colpo critico ma +25% di probabilità di mancare il bersaglio.,"+50% de chance de crítico, mas 25% de chance de errar.",+50% 暴擊幾率，但有 +25% 幾率未擊中。
PASSIVE_LUCKSWING2_DESC,+50% 暴击几率，但有 +25% 几率未击中。,,"+50 % de probabilidad de golpe crítico, pero +25 % de probabilidad de fallo.","Chances de coup critique&nbsp;+50&nbsp;%, mais Risques d'échec&nbsp;+25&nbsp;%.","+50&nbsp;% kritische Trefferchance, aber +25&nbsp;% Wahrscheinlichkeit zu verfehlen.",+50% di probabilità di colpo critico ma +25% di probabilità di mancare il bersaglio,"+50% de chance de crítico, mas 25% de chance de errar.",+50% 暴擊幾率，但有 +25% 幾率未擊中。
PASSIVE_HOST_NAME,宿主,,Huésped,Réceptacle,Wirt,Ospite,Hospedeiro,宿主
PASSIVE_HOST_DESC,每场战斗开始时拥有 2 个小型蜘蛛宠物。在你的物品栏中增加一个蜘蛛卵寄生虫。你可以自由卸下寄生虫。,,Empieza cada combate con 2 familiares arañas diminutas. Se añade al inventario un parásito huevo de araña. Se pueden desequipar los parásitos en cualquier momento.,Vous commencez chaque combat avec 2&nbsp;petites araignées de compagnie. Vous recevez un parasite d'œuf d'araignée dans votre inventaire. Vous pouvez retirer à tout moment les parasites.,Beginne jeden Kampf mit 2&nbsp;winzigen Spinnenfreunden. Ein Spinneneiparasit wird deinem Inventar hinzugefügt. Du kannst Parasiten ablegen.,Inizi ogni battaglia con 2 famigli Ragno Piccolo. Un uovo di ragno parassita viene aggiunto al tuo inventario. Puoi rimuovere i parassiti liberamente.,Inicie cada batalha com 2 familiares aranhas minúsculas. Um parasita de ovo de aranha é adicionado ao seu inventário. Você pode desequipar parasitas livremente.,每場戰鬥開始時擁有 2 個小型蜘蛛寵物。在你的物品欄中增加一個蜘蛛卵寄生蟲。你可以自由卸下寄生蟲。
PASSIVE_HOST2_DESC,每场战斗开始时拥有 2 个小型蜘蛛宠物。在你的物品栏中增加一个蜘蛛网寄生虫。你可以自由卸下寄生虫。,,Empieza cada combate con 2 familiares arañas diminutas. Se añade al inventario un parásito telaraña. Se pueden desequipar los parásitos en cualquier momento.,Vous commencez chaque combat avec 2&nbsp;petites araignées de compagnie. Vous recevez un parasite de toile d'araignée dans votre inventaire. Vous pouvez retirer à tout moment les parasites.,Beginne jeden Kampf mit 2&nbsp;winzigen Spinnenfreunden. Ein Spinnennetzparasit wird deinem Inventar hinzugefügt. Du kannst Parasiten ablegen.,Inizi ogni battaglia con 2 famigli Ragno Piccolo. Un tessiragnatele parassita viene aggiunto al tuo inventario. Puoi rimuovere i parassiti liberamente.,Inicie cada batalha com 2 familiares aranhas minúsculas. Um parasita de teia de aranha é adicionado ao seu inventário. Você pode desequipar parasitas livremente.,每場戰鬥開始時擁有 2 個小型蜘蛛寵物。在你的物品欄中增加一個蜘蛛網寄生蟲。你可以自由卸下寄生蟲。
PASSIVE_SNIPER_NAME,狙击手,,Tiro de francotirador,Sniper,Scharfschütze,Cecchino,Sniper,狙擊手
PASSIVE_SNIPER_DESC,暴击造成的伤害增加 +100%，并有 25% 几率造成眩晕。,,Los golpes críticos infligen un +100 % de daño y tienen un 25 % de probabilidad de aturdir.,Les coups critiques infligent 100&nbsp;% de dégâts supplémentaires et ont 25&nbsp;% de chances d'infliger Étourdissement.,Kritische Treffer verursachen +100&nbsp;% Schaden und können mit 25%iger Wahrscheinlichkeit Betäubung verursachen.,I colpi critici infliggono il 100% di danno in più e hanno il 25% di probabilità di infliggere Stordimento.,Golpes críticos causam 100% a mais de dano e possuem 25% de chance de aplicar atordoamento.,暴擊造成的傷害增加 +100%，並有 25% 幾率造成眩暈。
PASSIVE_SNIPER2_DESC,暴击造成的伤害增加 +200%，并有 33% 几率造成眩晕。,,Los golpes críticos infligen un +200 % de daño y tienen un 33 % de probabilidad de aturdir.,Les coups critiques infligent 200&nbsp;% de dégâts supplémentaires et ont 33&nbsp;% de chances d'infliger Étourdissement.,Kritische Treffer verursachen +200&nbsp;% Schaden und können mit 33%iger Wahrscheinlichkeit Betäubung verursachen.,I colpi critici infliggono il 200% di danno in più e hanno il 33% di probabilità di infliggere Stordimento.,Golpes críticos causam 200% a mais de dano e possuem 33% de chance de aplicar atordoamento.,暴擊造成的傷害增加 +200%，並有 33% 幾率造成眩暈。
PASSIVE_RUBBERARROWS_NAME,橡胶箭,,Flechas de goma,Flèches en caoutchouc,Gummipfeile,Frecce di Gomma,Flechas de Borracha,橡膠箭
PASSIVE_RUBBERARROWS_DESC,你的投射物会弹跳至 3 格内的另一个敌人。,,Los proyectiles rebotan en otro enemigo en un radio de 3 casillas.,Vos projectiles rebondissent sur un autre ennemi situé à 3&nbsp;cases ou moins.,Deine Geschosse prallen auf einen anderen Gegner innerhalb von 3&nbsp;Feldern ab.,I tuoi proiettili rimbalzano su un altro nemico entro 3 caselle.,Seus projéteis ricocheteiam para outro inimigo em até 3 espaços de distância.,你的投射物會彈跳至 3 格內的另一個敵人。
PASSIVE_RUBBERARROWS2_DESC,你的投射物会弹跳至 4 格内的另一个敌人，两次！,,Los proyectiles rebotan en otro enemigo en un radio de 4 casillas ¡dos veces!,Vos projectiles rebondissent 2&nbsp;fois sur un autre ennemi situé à 4&nbsp;cases ou moins.,Deine Geschosse prallen zweimal auf einen anderen Gegner innerhalb von 4&nbsp;Feldern ab!,"I tuoi proiettili rimbalzano su un altro nemico entro 4 caselle, per due volte!.",Seus projéteis ricocheteiam duas vezes para outro inimigo em até 4 espaços de distância.,你的投射物會彈跳至 4 格內的另一個敵人，兩次！
