KEY,en,notes,sp,fr,de,it,pt-br,zh
MUTATION_LEGS_302_DESC,擊退免疫。,,Inmunidad al retroceso.,Immunité au Recul.,Immun gegen Rückstoß.,Immunità a Contraccolpo.,Imunidade contra empurrões.,擊退免疫。
MUTATION_LEGS_303_DESC,你的普通攻擊有5%的幾率造成無法移動效果。,,El ataque básico tiene un 5 % de probabilidad de inmovilizar.,Votre attaque de base a +5&nbsp;% de chances d'infliger Immobilisation.,"Dein Grundangriff hat eine 5%ige Wahrscheinlichkeit, bewegungsunfähig zu machen.",Il tuo attacco base ha un 5% di probabilità di infliggere Immobilizzazione.,Seu ataque básico possui 5% de chance de imobilizar.,你的普通攻擊有5%的幾率造成無法移動效果。
MUTATION_LEGS_305_DESC,+5% 閃避幾率。,,+5 % de probabilidad de esquiva.,Chances d'esquive +5&nbsp;%.,+5&nbsp;% Ausweichchance.,+5% di probabilità di schivata.,+5% de chance de esquiva.,+5% 閃避幾率。
MUTATION_LEGS_309_DESC,你的普通攻擊有10%的幾率造成3層流血效果。,,El ataque básico tiene un 10 % de probabilidad de infligir 3 de hemorragia.,Votre attaque de base a 10&nbsp;% de chances d'infliger Saignement +3.,"Dein Grundangriff hat eine 10%ige Chance, Blutung&nbsp;3 zu verursachen.",Il tuo attacco base ha un 10% di probabilità di infliggere Sanguinamento 3.,Seu ataque básico possui 10% de chance de aplicar sangramento 3.,你的普通攻擊有10%的幾率造成3層流血效果。
MUTATION_LEGS_310_DESC,你的移動動作是跳躍。,,La acción de movimiento se convierte en un salto.,Votre action de déplacement devient Saut.,Deine Bewegungsaktion wird zu einem Sprung.,La tua azione di movimento è un salto.,Sua ação de movimento é um salto.,你的移動動作是跳躍。
MUTATION_LEGS_312_DESC,你的基礎攻擊擁有 +1 擊退。,,El ataque básico tiene +1 de retroceso.,Votre attaque de base bénéficie de Recul +1.,Dein Grundangriff hat +1&nbsp;Rückstoß.,Il tuo attacco base ha +1 Contraccolpo.,Seu ataque básico possui +1 de empurrão.,你的基礎攻擊擁有 +1 擊退。
MUTATION_LEGS_313_DESC,+1 射程。,,+1 de extensión.,Allonge +1.,+1 Reichweite.,+1 al raggio d'azione.,+1 de alcance.,+1 射程。
MUTATION_LEGS_314_DESC,你的武器傷害+1。,,Las armas infligen +1 de daño.,Vos armes bénéficient de Dégâts +1.,Deine Waffen verursachen +1&nbsp;Schaden.,Le tue armi hanno +1 al Danno.,Suas armas possuem +1 de dano.,你的武器傷害+1。
MUTATION_LEGS_315_DESC,冰凍免疫。,,Inmunidad al hielo.,Immunité à la glace.,Immun gegen Eis.,Immunità al ghiaccio.,Imunidade contra gelo.,冰凍免疫。
MUTATION_LEGS_317_DESC,如果是近戰，你的普通攻擊會造成1層流血。,,El ataque básico inflige 1 de hemorragia si es cuerpo a cuerpo.,"Si votre attaque de base est au corps à corps, elle inflige Saignement +1.","Dein Grundangriff verursacht Blutung&nbsp;1, wenn es ein Nahkampfangriff ist.",Il tuo attacco base infligge Sanguinamento 1 se è corpo a corpo.,Seu ataque básico aplica sangramento 1 se for do tipo corpo-a-corpo.,如果是近戰，你的普通攻擊會造成1層流血。
MUTATION_LEGS_319_DESC,每回合有10%的幾率獲得額外移動。,,10 % de probabilidad de obtener una bonificación de movimiento en cada turno.,10&nbsp;% de chances de bénéficier d'un déplacement bonus à chaque tour.,"Pro Zug besteht eine 10%ige Wahrscheinlichkeit, eine zusätzliche Bewegungsaktion zu erhalten.",10% di probabilità di ottenere un movimento bonus ogni turno.,10% de chance de obter um movimento bônus a cada turno.,每回合有10%的幾率獲得額外移動。
MUTATION_LEGS_320_DESC,每回合有10%的幾率獲得額外攻擊。,,10 % de probabilidad de obtener una bonificación de ataque en cada turno.,10&nbsp;% de chances de bénéficier d'une attaque bonus à chaque tour.,"Pro Zug besteht eine 10%ige Wahrscheinlichkeit, einen zusätzlichen Angriff zu erhalten.",10% di probabilità di ottenere un attacco bonus ogni turno.,10% de chance de obter um ataque bônus a cada turno.,每回合有10%的幾率獲得額外攻擊。
MUTATION_LEGS_321_DESC,穿過水域地形不消耗移動力。,,Moverse por casillas de agua cuesta 0 de movimiento.,Traverser des cases d'eau ne coûte aucun point de déplacement.,"Es kostet keine Bewegungspunkte, dich durch Wasser zu bewegen.",Muoverti attraverso le caselle d'acqua costa 0 movimenti.,Mover-se por espaços de água custa 0 de movimento.,穿過水域地形不消耗移動力。
MUTATION_LEGS_325_DESC,無領法術消耗-1法力值。,,Los hechizos sin collar cuestan -1 de maná.,Vos sorts sans collier coûtent -1&nbsp;mana.,Klassenlose Zauber kosten -1&nbsp;Mana.,Gli incantesimi Senza Collare costano -1 mana.,Encantamentos sem coleira custam -1 de mana.,無領法術消耗-1法力值。
MUTATION_LEGS_326_DESC,你的普通攻擊會造成隨機負面效果。,,El ataque básico inflige una desventaja al azar.,Votre attaque de base inflige un malus aléatoire.,Dein Grundangriff verursacht eine zufällige Schwächung.,Il tuo attacco base infligge un malus casuale.,Seu ataque básico aplica um enfraquecimento aleatório.,你的普通攻擊會造成隨機負面效果。
MUTATION_LEGS_327_DESC,在每回合結束時獲得2個隨機屬性提升和1個隨機屬性降低。,,Obtiene 2 aumentos de atributo al azar y 1 reducción de un atributo al azar al final de cada turno.,Vous confère +2&nbsp;stats aléatoires et -1&nbsp;stat aléatoire à la fin de chaque tour.,Erhalte am Ende jeden Zuges einen Bonus auf 2&nbsp;zufällige Attribute und einen Malus auf 1&nbsp;zufälliges Attribut.,Alla fine di ogni turno ottieni 2 aumenti casuali delle statistiche e 1 diminuzione casuale delle statistiche.,Obtenha 2 atributos aleatórios aumentados e 1 atributo aleatório diminuído no final de cada turno.,在每回合結束時獲得2個隨機屬性提升和1個隨機屬性降低。
MUTATION_LEGS_328_DESC,在戰鬥開始時裝備一個臨時瓶子武器。,,Se equipa con botellas temporales como arma al inicio del combate.,Vous équipe temporairement de l'arme « Bouteilles » en début de combat.,Rüste am Anfang des Kampfes vorübergehend Flaschen als Waffe aus.,Equipaggi l'arma temporanea Bottiglie all'inizio della battaglia.,Equipe uma arma de garrafa temporária no início da batalha.,在戰鬥開始時裝備一個臨時瓶子武器。
MUTATION_LEGS_329_DESC,在戰鬥開始時裝備一個臨時水瓶飾品。,,Se equipa una botella de agua temporal como baratija al inicio del combate.,Vous équipe temporairement de la babiole « Bouteille d'eau » en début de combat.,Rüste am Anfang des Kampfes vorübergehend eine Wasserflasche als Zubehör aus.,Equipaggi un ciondolo temporaneo Bottiglia d'Acqua all'inizio della battaglia.,Equipe um acessório temporário de garrafa de água no início da batalha.,在戰鬥開始時裝備一個臨時水瓶飾品。
MUTATION_LEGS_330_DESC,+1 生命值回覆。,,+1 de regeneración de salud.,Régénération de PV +1.,+1&nbsp;Lebensregeneration.,+1 a Rigenerazione Salute.,+1 de regeneração de saúde.,+1 生命值回覆。
MUTATION_LEGS_331_DESC,+1 移動範圍。你的移動動作是跳躍。,,+1 de alcance del movimiento. La acción de movimiento se convierte en un salto.,Portée de déplacement +1. Votre action de déplacement devient Saut.,+1&nbsp;Bewegungsreichweite. Deine Bewegungsaktion wird zu einem Sprung.,+1 al raggio di movimento. La tua azione di movimento è un salto.,+1 de alcance de movimento. Sua ação de movimento é um salto.,+1 移動範圍。你的移動動作是跳躍。
MUTATION_LEGS_332_DESC,當你結束回合時，有50%幾率在相鄰格子生成拾取物。,,50 % de probabilidad de generar un recogible en una casilla adyacente al final del turno. ,50&nbsp;% de chances de faire apparaître une ressource aléatoire sur une case adjacente à la fin de votre tour. ,"Wenn du deinen Zug beendest, besteht eine 50%ige Wahrscheinlichkeit, dass auf einem benachbarten Feld ein Gegenstand erscheint. ",Probabilità del 50% di generare un raccoglibile su una casella adiacente alla fine del turno.,50% de chance de gerar um coletável em um espaço adjacente ao finalizar seu turno.,當你結束回合時，有50%幾率在相鄰格子生成拾取物。
MUTATION_LEGS_333_DESC,你的基礎攻擊具有風屬性並附加+1擊退。,,El ataque básico tiene elemento de viento y +1 de retroceso.,Votre attaque de base devient une attaque de vent et bénéficie de Recul +1.,Dein Grundangriff wird zum Typ Wind und erhält +1&nbsp;Rückstoß.,Il tuo attacco base ha elemento vento e +1 Contraccolpo.,Seu ataque básico é do elemento vento e possui +1 de empurrão.,你的基礎攻擊具有風屬性並附加+1擊退。
MUTATION_LEGS_334_DESC,如果是近戰，你的基礎攻擊會將單位拋向空中。,,El ataque básico lanza a las unidades por los aires si es cuerpo a cuerpo.,"Si votre attaque de base est au corps à corps, elle lance les unités en l'air.","Dein Grundangriff stößt Gegner in die Luft, wenn es ein Nahkampfangriff ist.",Il tuo attacco base scaglia le unità in aria se è corpo a corpo.,Seu ataque básico lança unidades no ar se for do tipo corpo-a-corpo.,如果是近戰，你的基礎攻擊會將單位拋向空中。
MUTATION_LEGS_335_DESC,+1 出血荊棘。當你受到傷害時生成玻璃。,,+1 de espinas hemorrágicas. Genera cristales al sufrir daño.,Épines sanglantes +1. Du verre apparaît quand vous subissez des dégâts.,"+1&nbsp;Blutige Dornen. Lasse Scherben erscheinen, wenn du Schaden erleidest.",+1 Spine Insanguinate. Generi vetro quando subisci danno.,+1 de espinhos de sangramento. Gere vidro ao sofrer dano.,+1 出血荊棘。當你受到傷害時生成玻璃。
MUTATION_LEGS_336_DESC,你的普通攻擊施加靈魂鏈接。,,El ataque básico inflige vínculo de alma.,Votre attaque de base inflige Lien spirituel.,Dein Grundangriff verursacht Seelenverbindung.,Il tuo attacco base infligge Collegamento Spirituale.,Seu ataque básico aplica conexão de alma.,你的普通攻擊施加靈魂鏈接。
MUTATION_LEGS_337_DESC,你免疫地形效果。,,Es inmune a los efectos de las casillas.,Immunité aux effets de case.,Du bist immun gegen Feldeffekte.,Sei immune agli effetti delle caselle.,Você é imune a efeitos de espaços.,你免疫地形效果。
MUTATION_LEGS_339_DESC,受到攻擊時飛走。,,Se aleja volando al recibir un golpe.,Vous vous envolez quand vous êtes touché.,"Flieg davon, wenn du getroffen wurdest.",Voli via dopo aver subito un colpo.,Voa para longe ao sofrer golpes.,受到攻擊時飛走。
MUTATION_LEGS_340_DESC,當你受到傷害時，獲得+1 [img:lck]。,,"Al sufrir daño, obtiene +1 [img:lck].",[img:lck] +1&nbsp;quand vous subissez des dégâts.,"Erhalte +1&nbsp;[img:lck], wenn du Schaden erleidest.","Quando subisci danno, ottieni +1 alla [img:lck]. ","Ao sofrer dano, obtenha +1 de [img:lck].",當你受到傷害時，獲得+1 [img:lck]。
MUTATION_LEGS_341_DESC,你的基礎攻擊使單位背對你。,,El ataque básico hace que las unidades le den la espalda.,Votre attaque de base contraint les unités à vous tourner le dos.,"Dein Grundangriff sorgt dafür, dass Einheiten sich von dir wegdrehen.",Il tuo attacco base fa voltare le unità dalla parte opposta.,Seu ataque básico faz com que unidades fiquem de costas para você.,你的基礎攻擊使單位背對你。
MUTATION_LEGS_343_DESC,瀕死時生成一隻魅惑小貓寵物。,,Genera un familiar gatito embrujado cuando cae en combate.,"Quand vous êtes mis K.O., un chaton envoûté de compagnie est invoqué.","Lasse einen freundlichen Katzenbegleiter erscheinen, wenn du in Ohnmacht fällst.",Generi un famiglio Gattino Ammaliato quando vai KO.,Gere um filhotinho de gato enfeitiçado ao ficar inconsciente.,瀕死時生成一隻魅惑小貓寵物。
MUTATION_LEGS_900_DESC,忽略地形和陷阱的效果。,,Ignora los efectos de las casillas y las trampas.,Immunité aux effets de case et aux pièges.,Ignoriere Feld- und Falleneffekte.,Ignori gli effetti di caselle e trappole.,Ignore os efeitos de espaços e armadilhas.,忽略地形和陷阱的效果。
MUTATION_LEGS_703_DESC,水不會減慢移動。,,El agua no ralentiza el movimiento.,L'eau ne ralentit plus les déplacements.,Wasser verlangsamt dich nicht.,L'acqua non rallenta il tuo movimento.,A água não diminui a velocidade do movimento.,水不會減慢移動。
MUTATION_LEGS_705_DESC,踐踏。,,Pisotea.,Piétinement.,Trampel.,Calpestamento.,Atropelamento.,踐踏。
MUTATION_LEGS_707_DESC,永久減速。,,Ralentización permanente.,Lenteur permanente.,Dauerhaft verlangsamt.,Rallentamento permanente.,Lentidão permanente.,永久減速。
MUTATION_LEGS_754_DESC,你的移動動作是跳躍。你的基礎攻擊造成瘀傷。,,La acción de movimiento se convierte en un salto. El ataque básico inflige moratón.,Votre action de déplacement devient Saut. Votre attaque de base inflige Contusion.,Your Bewegungsaktion is a jump. Your Grundangriff inflicts Beulen.,La tua azione di movimento è un salto. Il tuo attacco base infligge Livido.,Sua ação de movimento é um salto. Seu ataque básico aplica contusão.,你的移動動作是跳躍。你的基礎攻擊造成瘀傷。
MUTATION_LEGS_757_DESC,踐踏。,,Pisotea.,Piétinement.,Trampel.,Calpestamento.,Atropelamento.,踐踏。
MUTATION_LEGS_758_DESC,你在潮溼時獲得所有屬性提升。,,Esta unidad tiene aumento total cuando está mojada.,"Mouillé, vous confère Hausse de stats.","Während du nass bist, erhältst du einen Bonus auf alle Attribute.",Hai Aumento delle Statistiche quando ti bagni.,Você possui todos os atributos aumentados ao se molhar.,你在潮溼時獲得所有屬性提升。
MUTATION_LEGS_759_DESC,你在潮溼時獲得所有屬性提升。,,Esta unidad tiene aumento total cuando está mojada.,"Mouillé, vous confère Hausse de stats.","Während du nass bist, erhältst du einen Bonus auf alle Attribute.",Hai Aumento delle Statistiche quando ti bagni.,Você possui todos os atributos aumentados ao se molhar.,你在潮溼時獲得所有屬性提升。
MUTATION_LEGS_761_DESC,你的移動動作是跳躍。你的基礎攻擊會造成流血。,,La acción de movimiento se convierte en un salto. El ataque básico inflige hemorragia.,Votre action de déplacement devient Saut. Votre attaque de base inflige Saignement.,Deine Bewegungsaktion wird zu einem Sprung. Dein Grundangriff verursacht Blutung.,La tua azione di movimento è un salto. Il tuo attacco base infligge Sanguinamento.,Sua ação de movimento é um salto. Seu ataque básico aplica sangramento.,你的移動動作是跳躍。你的基礎攻擊會造成流血。
MUTATION_LEGS_762_DESC,忽略地形和陷阱的效果。,,Ignora los efectos de las casillas y las trampas.,Immunité aux effets de case et aux pièges.,Ignoriere Feld- und Falleneffekte.,Ignori gli effetti di caselle e trappole.,Ignore os efeitos de espaços e armadilhas.,忽略地形和陷阱的效果。
MUTATION_LEGS_763_DESC,忽略地形和陷阱的效果。,,Ignora los efectos de las casillas y las trampas.,Immunité aux effets de case et aux pièges.,Ignoriere Feld- und Falleneffekte.,Ignori gli effetti di caselle e trappole.,Ignore os efeitos de espaços e armadilhas.,忽略地形和陷阱的效果。
//mouth,,,,,,,,
MUTATION_MOUTH_301_DESC,造成傷害時獲得1點生命值。,,Obtiene 1 PS al infligir daño.,PV +1&nbsp;quand vous infligez des dégâts.,"Erhalte +1&nbsp;Gesundheit, wenn du Schaden verursachst.",Ottieni 1 di salute quando infliggi danno.,Obtenha 1 de saúde ao causar dano.,造成傷害時獲得1點生命值。
MUTATION_MOUTH_302_DESC,+1 生命值回覆。,,+1 de regeneración de salud.,Régénération de PV +1.,+1&nbsp;Lebensregeneration.,+1 a Rigenerazione Salute.,+1 de regeneração de saúde.,+1 生命值回覆。
MUTATION_MOUTH_304_DESC,你的基礎攻擊會造成中毒。,,El ataque básico inflige veneno.,Votre attaque de base inflige Poison.,Dein Grundangriff verursacht Gift.,Il tuo attacco base infligge Veleno.,Seu ataque básico aplica veneno.,你的基礎攻擊會造成中毒。
MUTATION_MOUTH_305_DESC,+100 屍體生命值。,,+100 de salud de cadáver.,PV de cadavre +100.,+100&nbsp;Leichenlebenspunkte.,+100 salute del cadavere.,+100 de saúde de cadáveres.,+100 屍體生命值。
MUTATION_MOUTH_306_DESC,受到傷害時有10%幾率生成一隻蒼蠅。,,10 % de probabilidad de generar una mosca al sufrir daño.,10&nbsp;% de chances d'invoquer une mouche quand vous subissez des dégâts.,"Wenn du Schaden erleidest, besteht eine 10%ige Wahrscheinlichkeit, dass eine Fliege erscheint.",10% di probabilità di generare una Mosca quando subisci danno.,10% de chance de gerar uma mosca ao sofrer dano.,受到傷害時有10%幾率生成一隻蒼蠅。
MUTATION_MOUTH_307_DESC,你的基礎攻擊有1%幾率秒殺。,,El ataque básico tiene un 1 % de probabilidad de matar al instante.,Votre attaque de base a +1&nbsp;% de chances de tuer sur le coup.,"Dein Grundangriff hat eine 1%ige Wahrscheinlichkeit, dein Ziel sofort zu töten.",Il tuo attacco base ha l'1% di probabilità di uccidere all'istante.,Seu ataque básico possui 1% de chance de matar instantaneamente.,你的基礎攻擊有1%幾率秒殺。
MUTATION_MOUTH_308_DESC,+1 生命值回覆。,,+1 de regeneración de salud.,Régénération de PV +1.,+1&nbsp;Lebensregeneration.,+1 a Rigenerazione Salute.,+1 de regeneração de saúde.,+1 生命值回覆。
MUTATION_MOUTH_309_DESC,你的普通攻擊有10%的幾率造成恐懼效果。,,El ataque básico tiene un 10 % de probabilidad de infligir miedo.,Votre attaque de base a +10&nbsp;% de chances d'infliger Peur.,"Dein Grundangriff hat eine 10%ige Wahrscheinlichkeit, Angst zu verursachen.",Il tuo attacco base ha un 10% di probabilità di infliggere Paura.,Seu ataque básico possui 10% de chance de aplicar medo.,你的普通攻擊有10%的幾率造成恐懼效果。
MUTATION_MOUTH_311_DESC,你的普通攻擊附加1層吸血效果。,,El ataque básico inflige 1 de sanguijuela.,Votre attaque de base inflige Sangsue +1.,Dein Grundangriff verursacht Blutegel&nbsp;1.,Il tuo attacco base infligge Sanguisuga 1.,Seu ataque básico aplica sanguessuga 1.,你的普通攻擊附加1層吸血效果。
MUTATION_MOUTH_312_DESC,如果是近戰，你的基礎攻擊有10%幾率造成無法移動。,,El ataque básico tiene un 10 % de probabilidad de inmovilizar si es cuerpo a cuerpo.,"Si votre attaque de base est au corps à corps, elle a 10&nbsp;% de chances d'infliger Immobilisation.","Dein Grundangriff hat eine 10%ige Wahrscheinlichkeit, Gegner unbeweglich zu machen, wenn es ein Nahkampfangriff ist.",Il tuo attacco base ha un 10% di probabilità di infliggere Immobilizzazione se è corpo a corpo.,Seu ataque básico possui 15% de chance de imobilizar se for do tipo corpo-a-corpo.,如果是近戰，你的基礎攻擊有10%幾率造成無法移動。
MUTATION_MOUTH_313_DESC,每回合結束時向敵人吐口水。,,"Al final de cada ronda, escupe a un enemigo.","À la fin de chaque manche, vous crachez sur un ennemi.",Spucke am Ende jeder Runde auf einen Gegner.,"Alla fine di ogni round, sputi contro un nemico.","No final de cada turno, cuspa em um inimigo.",每回合結束時向敵人吐口水。
MUTATION_MOUTH_314_DESC,倒地時生成5-10個金幣。,,Genera 5-10 monedas cuando cae en combate.,"K.O., 5&nbsp;à 10&nbsp;pièces apparaissent.","Lasse 5&nbsp;– 10 Münzen erscheinen, wenn du in Ohnmacht fällst.",Generi 5-10 monete quando sei KO.,Gere 5-10 moedas ao ficar inconsciente.,倒地時生成5-10個金幣。
MUTATION_MOUTH_315_DESC,每回合有10%的幾率獲得額外攻擊。,,10 % de probabilidad de obtener una bonificación de ataque en cada turno.,10&nbsp;% de chances de bénéficier d'une attaque bonus chaque tour.,"Pro Zug besteht eine 10%ige Wahrscheinlichkeit, einen zusätzlichen Angriff zu erhalten.",10% di probabilità di ottenere un attacco bonus ogni turno.,10% de chance de obter um ataque bônus a cada turno.,每回合有10%的幾率獲得額外攻擊。
MUTATION_MOUTH_316_DESC,你的基礎攻擊會造成瘀傷。,,El ataque básico inflige moratón.,Votre attaque de base inflige Contusion.,Dein Grundangriff verursacht Beulen.,Il tuo attacco base infligge Livido.,Seu ataque básico aplica contusão.,你的基礎攻擊會造成瘀傷。
MUTATION_MOUTH_317_DESC,受到傷害時生成玻璃。+1 流血刺傷。,,Genera cristales al sufrir daño. +1 de espinas hemorrágicas. ,Du verre apparaît quand vous subissez des dégâts. Épines sanglantes +1. ,"Lasse Scherben erscheinen, wenn du Schaden erleidest. +1&nbsp;Blutige Dornen. ",Generi vetro quando subisci danno. +1 Spine Insanguinate.,Gere vidro ao sofrer dano. +1 de espinhos de sangramento.,受到傷害時生成玻璃。+1 流血刺傷。
MUTATION_MOUTH_318_DESC,你的移動動作是挖掘。,,La acción de movimiento se convierte en «Cavar».,Votre action de déplacement devient Tunnel.,Deine Bewegungsaktion wird zu Graben.,La tua azione di movimento è Scavo.,Sua ação de movimento é cavar.,你的移動動作是挖掘。
MUTATION_MOUTH_319_DESC,水不會減慢移動速度。溼身時 +1 生命值回覆。,,El agua no ralentiza el movimiento. +1 de regeneración de salud cuando esta unidad está mojada.,"L'eau ne ralentit plus les déplacements. Mouillé, Régénération de PV +1.","Wasser verlangsamt dich nicht. +1&nbsp;Lebensregeneration, während du nass bist.",L'acqua non rallenta il movimento. +1 a Rigenerazione Salute quando ti bagni.,A água não diminui a velocidade do movimento. +1 de regeneração de saúde ao se molhar.,水不會減慢移動速度。溼身時 +1 生命值回覆。
MUTATION_MOUTH_322_DESC,你的普通攻擊會造成流血。,,El ataque básico inflige hemorragia.,Votre attaque de base inflige Saignement.,Dein Grundangriff verursacht Blutung.,Il tuo attacco base infligge Sanguinamento.,Seu ataque básico aplica sangramento.,你的普通攻擊會造成流血。
MUTATION_MOUTH_323_DESC,溼身時 +2 生命值回覆。,,+2 de regeneración de salud cuando esta unidad está mojada.,"Mouillé, Régénération de PV +2.","+2&nbsp;Lebensregeneration, während du nass bist.",+2 a Rigenerazione Salute quando ti bagni.,+2 de regeneração de saúde ao se molhar.,溼身時 +2 生命值回覆。
MUTATION_MOUTH_324_DESC,+1 射程。,,+1 de alcance.,Portée +1.,+1&nbsp;Reichweite.,+1 al raggio d'azione.,+1 de alcance.,+1 射程。
MUTATION_MOUTH_326_DESC,每次喫食物時獲得 +1 生命值回覆。,,Obtiene +1 de regeneración de salud cuando come algo.,Régénération de PV +1&nbsp;quand vous mangez.,"Erhalte +1&nbsp;Lebensregeneration, wenn du etwas isst.",Ottieni +1 a Rigenerazione Salute ogni volta che mangi cibo.,Obtenha +1 de regeneração de saúde sempre que comer um alimento.,每次喫食物時獲得 +1 生命值回覆。
MUTATION_MOUTH_327_DESC,當你升級時，可以重新擲選項。,,Puede cambiar al azar las opciones al subir de nivel.,Vous pouvez tirer de nouvelles options quand vous montez de niveau.,"Du kannst deine Auswahlmöglichkeiten neu generieren, wenn du ein Level aufsteigst.",Puoi modificare le tue opzioni quando sali di livello.,Você pode recombinar suas opções ao subir de nível.,當你升級時，可以重新擲選項。
MUTATION_MOUTH_328_DESC,不能喫食物，使用消耗品，或使用音樂技能。+2 生命值回覆,,"No puede comer, usar consumibles ni emplear habilidades musicales. +2 de regeneración de salud. ",Vous ne pouvez pas manger ni utiliser des consommables ou des compétences musicales. Régénération de PV +2. ,"Kann nichts essen, keine Gebrauchsgegenstände benutzen oder musikalische Fähigkeiten einsetzen. +2&nbsp;Lebensregeneration. ","Non puoi mangiare cibo, usare consumabili o abilità musicali. +2 a Rigenerazione Salute","Não é possível comer alimentos, utilizar consumíveis ou habilidades musicais. +2 de regeneração de saúde.",不能喫食物，使用消耗品，或使用音樂技能。+2 生命值回覆
MUTATION_MOUTH_900_DESC,你的普通攻擊有10%的幾率造成恐懼效果。,,El ataque básico tiene un 10 % de probabilidad de infligir miedo.,Votre attaque de base a +10&nbsp;% de chances d'infliger Peur.,"Dein Grundangriff hat eine 10%ige Wahrscheinlichkeit, Angst zu verursachen.",Il tuo attacco base ha un 10% di probabilità di infliggere Paura.,Seu ataque básico possui 10% de chance de aplicar medo.,你的普通攻擊有10%的幾率造成恐懼效果。
MUTATION_MOUTH_1500_DESC,你的基礎攻擊會造成中毒。,,El ataque básico inflige veneno.,Votre attaque de base inflige Poison.,Dein Grundangriff verursacht Gift.,Il tuo attacco base infligge Veleno.,Seu ataque básico aplica veneno.,你的基礎攻擊會造成中毒。
MUTATION_MOUTH_1026_DESC,你的普通攻擊有 10% 幾率造成纏繞。,,El ataque básico tiene un 10 % de probabilidad de infligir telaraña.,Votre attaque de base a 10&nbsp;% de chances d'infliger Toile.,"Dein Grundangriff hat eine 10%ige Chance, Netz zu verursachen.",Il tuo attacco base ha un 10% di probabilità di infliggere Ragnatela.,Seu ataque básico possui uma chance de 10% de aplicar teia.,你的普通攻擊有 10% 幾率造成纏繞。
MUTATION_MOUTH_M2_DESC,不能喫食物，使用消耗品，或使用音樂技能。,,"No puede comer, usar consumibles ni emplear habilidades musicales.",Vous ne pouvez pas manger ni utiliser des consommables ou des compétences musicales.,"Kann nichts essen, keine Gebrauchsgegenstände benutzen oder musikalische Fähigkeiten einsetzen.","Non puoi mangiare cibo, usare consumabili o abilità musicali.","Não é possível comer alimentos, utilizar consumíveis ou habilidades musicais.",不能喫食物，使用消耗品，或使用音樂技能。
MUTATION_MOUTH_705_DESC,你的普通攻擊每回合可額外使用兩次，但被替換爲一次1點傷害的吐口水攻擊。,,"El ataque básico se puede usar dos veces extras por turno, pero se remplaza por un ataque de escupitajo que inflige 1 de daño.","Votre attaque de base peut être utilisée +2&nbsp;fois à chaque tour, mais elle est remplacée par un crachat infligeant 1&nbsp;dégât.","Dein Grundangriff kann in jedem Zug zwei zusätzliche Male eingesetzt werden, wird jedoch mit einem Spuckangriff ersetzt, der 1&nbsp;Schaden verursacht.","Il tuo attacco base può essere usato due volte aggiuntive per turno, ma viene sostituito da un attacco con sputo da 1 danno.","Seu ataque básico pode ser utilizado 2 vezes adicionais a cada turno, mas é substituído por um ataque de cuspe que causa 1 de dano.",你的普通攻擊每回合可額外使用兩次，但被替換爲一次1點傷害的吐口水攻擊。
MUTATION_MOUTH_750_DESC,你的普通攻擊可以破壞無生命物體並將地塊變成泥土。,,El ataque básico destruye los objetos inanimados y convierte las casillas en tierra.,Votre attaque de base détruit les objets inanimés et change les cases en terre.,Dein Grundangriff zerstört nicht lebendige Objekte und verwandelt Felder in Dreck.,Il tuo attacco base distrugge oggetti inanimati e trasforma le caselle in terra.,Seu ataque básico destrói objetos inanimados e transforma espaços em terra.,你的普通攻擊可以破壞無生命物體並將地塊變成泥土。
MUTATION_MOUTH_752_DESC,你的基礎攻擊創造水元素地形。,,El ataque básico crea casillas de agua.,Votre attaque de base crée des cases d'eau.,Dein Grundangriff erschafft Wasserfelder.,Il tuo attacco base crea caselle d'acqua.,Seu ataque básico cria espaços de água.,你的基礎攻擊創造水元素地形。
MUTATION_MOUTH_754_DESC,相鄰單位獲得全屬性降低。,,Las unidades adyacentes reciben reducción total.,Les unités adjacentes subissent Baisse de stats.,Benachbarte Einheiten erhalten einen Malus auf alle Attribute.,Le unità adiacenti ottengono Diminuzione delle Statistiche.,Unidades adjacentes têm todos os atributos diminuídos.,相鄰單位獲得全屬性降低。
MUTATION_MOUTH_755_DESC,冰免疫。,,Inmunidad al hielo.,Immunité à la glace.,Immun gegen Eis.,Immunità al ghiaccio.,Imunidade contra gelo.,冰免疫。
MUTATION_MOUTH_757_DESC,你的普通攻擊會造成流血。,,El ataque básico inflige hemorragia.,Votre attaque de base inflige Saignement.,Dein Grundangriff verursacht Blutung.,Il tuo attacco base infligge Sanguinamento.,Seu ataque básico aplica sangramento.,你的普通攻擊會造成流血。
MUTATION_MOUTH_760_DESC,當食物拾取物在你兩格內生成時，移動到它那裏。,,"Cuando se genera un recogible de comida a una distancia de 2 casillas o menos, la unidad se mueve hacia él.","Quand de la nourriture apparaît dans un rayon de 2&nbsp;cases autour de vous, vous vous déplacez vers elle.","Wenn ein Essensgegenstand innerhalb von 2&nbsp;Feldern von dir erscheint, bewegst du dich zu ihm.","Quando un raccoglibile Cibo appare entro 2 caselle da te, ti muovi verso di esso.","Quando um coletável de comida for gerado dentro de até 2 espaços de distância de você, mova-se até ele.",當食物拾取物在你兩格內生成時，移動到它那裏。
//tail,,,,,,,,
