KEY,en,notes,sp,fr,de,it,pt-br,zh
ARMOR_CARAPACENECKLACE_NAME,甲殼項鍊,,Gargantilla de caparazón,Collier carapace,Panzerhalskette,Collana a Carapace,Colar de Carapaça,甲殼項鍊
ARMOR_CARAPACENECKLACE_DESC,在你的回合結束時，清除1層隨機負面狀態效果。,,Elimina 1 acumulación de un efecto de estado negativo al azar al final del turno.,Dissipe +1&nbsp;cumul de malus aléatoire à la fin de votre tour.,"Reinige 1&nbsp;Stapel eines zufälligen negativen Statuseffekts, wenn du deinen Zug beendest.",Rimuove 1 stack di un effetto di stato negativo casuale alla fine del tuo turno.,Purifique uma acumulação de um efeito de estado negativo aleatório ao finalizar seu turno.,在你的回合結束時，清除1層隨機負面狀態效果。
SETBONUS_CARAPACE_NAME,甲殼套裝加成！,,¡Bonificación de conjunto de caparazón!,Bonus d'ensemble&nbsp;: carapace&nbsp;!,Setbonus: Panzer!,Bonus Set: Carapace!,Bônus de Conjunto de Carapaça!,甲殼套裝加成！
SETBONUS_CARAPACE_DESC,在你的回合結束時，獲得3個隨機屬性提升。,,Obtiene 3 aumentos de atributo al azar al final del turno.,Vous confère +3&nbsp;stats aléatoires à la fin de votre tour.,Erhalte am Ende deines Zuges einen Bonus auf 3 zufällige Attribute.,Ottieni 3 potenziamenti casuali alle statistiche alla fine del tuo turno.,Obtenha 3 atributos aleatórios aumentados no final do seu turno.,在你的回合結束時，獲得3個隨機屬性提升。
,,,,,,,,
ARMOR_CARDBOARDHAT_NAME,紙板帽,,Sombrero de cartón,Chapeau en carton,Papphut,Cappello di Cartone,Chapéu de Papelão,紙板帽
ARMOR_CARDBOARDHAT_DESC,易碎，易燃，遇水脆弱。,,"Esta unidad sufre fragilidad, inflamabilidad y endeblez mientras está mojada.","Fragile, Inflammable et Cassant quand Mouillé.","Zerbrechlich, leicht brennbar, spröde, wenn er nass wird.","Fragile, Infiammabile, Friabile se bagnato.","Frágil, inflamável, quebradiço ao molhar.",易碎，易燃，遇水脆弱。
ARMOR_CARDBOARDMASK_NAME,紙板面具,,Máscara de cartón,Masque en carton,Pappmaske,Maschera di Cartone,Máscara de Papelão,紙板面具
ARMOR_CARDBOARDMASK_DESC,易碎，易燃，遇水脆弱。,,"Esta unidad sufre fragilidad, inflamabilidad y endeblez mientras está mojada.","Fragile, Inflammable et Cassant quand Mouillé.","Zerbrechlich, leicht brennbar, spröde, wenn sie nass wird.","Fragile, Infiammabile, Friabile se bagnata.","Frágil, inflamável, quebradiço ao molhar.",易碎，易燃，遇水脆弱。
ARMOR_CARDBOARDARMOR_NAME,紙板項鍊,,Gargantilla de cartón,Collier en carton,Papphalskette,Collana di Cartone,Colar de Papelão,紙板項鍊
ARMOR_CARDBOARDARMOR_DESC,易碎，易燃，遇水脆弱。,,"Esta unidad sufre fragilidad, inflamabilidad y endeblez mientras está mojada.","Fragile, Inflammable et Cassant quand Mouillé.","Zerbrechlich, leicht brennbar, spröde, wenn sie nass wird.","Fragile, Infiammabile, Friabile se bagnata.","Frágil, inflamável, quebradiço ao molhar.",易碎，易燃，遇水脆弱。
SETBONUS_CARDBOARD_NAME,紙板套裝加成！,,¡Bonificación de conjunto de cartón!,Bonus d'ensemble&nbsp;: carton&nbsp;!,Setbonus: Papprüstung!,Bonus Set: Cartone!,Bônus de Conjunto de Papelão!,紙板套裝加成！
SETBONUS_CARDBOARD_DESC,紙板套裝部件不再脆弱。,,Las piezas de cartón ya no sufren de fragilidad.,Les éléments de l'ensemble en carton ne sont plus Fragiles.,Pappgegenstände sind nicht mehr zerbrechlich.,I pezzi del set di cartone non sono più fragili.,Peças do conjunto de papelão não são mais frágeis.,紙板套裝部件不再脆弱。
,,,,,,,,
ARMOR_CATHIDEHAT_NAME,Cathide 帽子,,Gorro de pellejo de gato,Chapeau en peau de chat,Katzenlederhut,Cappello di Pelle di Gatto,Chapéu de Couro de Gato,Cathide 帽子
ARMOR_CATHIDEHAT_DESC,"+1 生命值回覆。
回合結束時有5%幾率召喚一隻跳蚤侍從。",,"+1 de regeneración de salud.
5 % de probabilidad de generar un familiar pulga al final del turno.","Régénération de PV +1.
+5&nbsp;% de chances d'invoquer une puce de compagnie à la fin de votre tour.","+1&nbsp;Lebensregeneration.
5%ige Wahrscheinlichkeit, am Ende deines Zuges einen Flohbegleiter zu rufen.","+1 a Rigenerazione Salute.
5% di probabilità di generare un famiglio Pulce alla fine del tuo turno.","+1 de regeneração de saúde.
5% de chance de gerar um familiar pulga no final do seu turno.","+1 生命值回覆。
回合結束時有5%幾率召喚一隻跳蚤侍從。"
ARMOR_CATHIDEMASK_NAME,Cathide 面具,,Máscara de pellejo de gato,Masque en peau de chat,Katzenledermaske,Maschera di Pelle di Gatto,Máscara de Couro de Gato,Cathide 面具
ARMOR_CATHIDEMASK_DESC,"+1 生命值回覆。
回合結束時有5%幾率召喚一隻跳蚤侍從。",,"+1 de regeneración de salud.
5 % de probabilidad de generar un familiar pulga al final del turno.","Régénération de PV +1.
+5&nbsp;% de chances d'invoquer une puce de compagnie à la fin de votre tour.","+1&nbsp;Lebensregeneration.
5%ige Wahrscheinlichkeit, am Ende deines Zuges einen Flohbegleiter zu rufen.","+1 a Rigenerazione Salute.
5% di probabilità di generare un famiglio Pulce alla fine del tuo turno.","+1 de regeneração de saúde.
5% de chance de gerar um familiar pulga no final do seu turno.","+1 生命值回覆。
回合結束時有5%幾率召喚一隻跳蚤侍從。"
ARMOR_CATHIDEARMOR_NAME,Cathide 盔甲,,Armadura de pellejo de gato,Armure en peau de chat,Katzenlederrüstung,Armatura di Pelle di Gatto,Armadura de Couro de Gato,Cathide 盔甲
ARMOR_CATHIDEARMOR_DESC,"+1 生命值回覆。
回合結束時有5%幾率召喚一隻跳蚤侍從。",,"+1 de regeneración de salud.
5 % de probabilidad de generar un familiar pulga al final del turno.","Régénération de PV +1.
+5&nbsp;% de chances d'invoquer une puce de compagnie à la fin de votre tour.","+1&nbsp;Lebensregeneration.
5%ige Wahrscheinlichkeit, am Ende deines Zuges einen Flohbegleiter zu rufen.","+1 a Rigenerazione Salute.
5% di probabilità di generare un famiglio Pulce alla fine del tuo turno.","+1 de regeneração de saúde.
5% de chance de gerar um familiar pulga no final do seu turno.","+1 生命值回覆。
回合結束時有5%幾率召喚一隻跳蚤侍從。"
SETBONUS_CATHIDE_NAME,Cathide 套裝加成！,,¡Bonificación de conjunto de pellejo de gato!,Bonus d'ensemble&nbsp;: peau de chat&nbsp;!,Setbonus: Katzenleder!,Bonus Set: Pelle di Gatto!,Bônus de Conjunto de Couro de Gato,Cathide 套裝加成！
SETBONUS_CATHIDE_DESC,"每回合有5%幾率召喚一隻跳蚤。
侍從擁有 +1 傷害和 +1 移動範圍。",,"5 % de probabilidad de generar una pulga cada turno.
Los familiares obtienen +1 de daño y +1 de alcance del movimiento.","5&nbsp;% de chances d'invoquer une puce de compagnie chaque tour.
Les familiers bénéficient de Dégâts +1&nbsp;et Portée de déplacement +1.","5%ige Wahrscheinlichkeit, in jedem Zug einen Floh zu rufen.
Begleiter haben +1&nbsp;Schaden und +1&nbsp;Bewegungsreichweite.","5% di probabilità di generare una Pulce ogni turno.
I famigli hanno +1 al Danno e +1 al raggio di movimento.","5% de chance de gerar uma pulga em cada turno.
Familiares possuem +1 de dano e +1 de alcance de movimento.","每回合有5%幾率召喚一隻跳蚤。
侍從擁有 +1 傷害和 +1 移動範圍。"
,,,,,,,,
ARMOR_CAVEMANWIG_NAME,穴居人假髮,,Peluca cavernícola,Perruque primitive,Perücke eines Höhlenmenschen,Parrucca da Cavernicolo,Peruca de Homem das Cavernas,穴居人假髮
ARMOR_CAVEMANWIG_DESC,每場戰鬥開始時召喚 1-3 個被迷惑的蝨子。,,Genera 1-3 piojos embrujados al inicio de cada combate.,Invoque 1&nbsp;à 3&nbsp;poux envoûtés au début de chaque combat.,Rufe am Anfang jedes Kampfes 1&nbsp;– 3 freundlichen Läuse.,Generi 1-3 Pidocchi Ammaliati all'inizio di ogni battaglia.,Gere 1-3 piolhos enfeitiçados no início de cada batalha.,每場戰鬥開始時召喚 1-3 個被迷惑的蝨子。
ARMOR_CAVEMANEYEBROWS_NAME,穴居人眉毛,,Cejas cavernícolas,Sourcils primitifs,Augenbrauen eines Höhlenmenschen,Sopracciglia da Cavernicolo,Sobrancelhas de Homem das Cavernas,穴居人眉毛
ARMOR_CAVEMANEYEBROWS_DESC,你的武器造成雙倍傷害。,,Las armas infligen el doble de daño.,Vos armes infligent des dégâts doublés.,Deine Waffen verursachen doppelten Schaden.,Le tue armi infliggono il doppio del danno.,Suas armas causam dano dobrado.,你的武器造成雙倍傷害。
ARMOR_CAVEMANNECKLACE_NAME,穴居人項鍊,,Gargantilla cavernícola,Collier primitif,Halskette eines Höhlenmenschen,Collana da Cavernicolo,Colar de Homem das Cavernas,穴居人項鍊
ARMOR_CAVEMANNECKLACE_DESC,+33% 暴擊傷害。,,+33 % de daño crítico.,Dégâts critiques +33&nbsp;%.,+33&nbsp;% kritischer Schaden.,+33% al danno critico.,+33% de dano crítico.,+33% 暴擊傷害。
SETBONUS_CAVEMAN_NAME,穴居人套裝加成！,,¡Bonificación de conjunto cavernícola!,Bonus d'ensemble&nbsp;: primitif&nbsp;!,Setbonus: Rüstung eines Höhlenmenschen!,Bonus Set: Cavernicolo!,Bônus de Conjunto de Homem das Cavernas!,穴居人套裝加成！
SETBONUS_CAVEMAN_DESC,如果你的 [img:int] 小於等於 1，獲得 Brace 5。,,"Si tiene 1 o menos de [img:int], obtiene 5 de refuerzo.","Si votre [img:int] est d'1&nbsp;ou moins, vous confère Garde 5.","Erhalte Wappnen&nbsp;5, wenn deine [img:int] 1 oder weniger beträgt.","Se la tua [img:int] è pari o inferiore a 1, ottieni Guardia 5.","Se a sua [img:int] for igual ou menor a 1, obtenha preparação 5.",如果你的 [img:int] 小於等於 1，獲得 Brace 5。
,,,,,,,,
ARMOR_OCULARCHIP_NAME,視覺芯片,,Chip ocular,Puce oculaire,Okularchip,Chip Oculare,Chip Ocular,視覺芯片
ARMOR_OCULARCHIP_DESC,你的法術消耗減少 1 法力值。,,Sus hechizos cuestan -1 de maná.,Vos sorts coûtent -1&nbsp;mana.,Deine Zauber kosten -1&nbsp;Mana.,I tuoi incantesimi costano -1 mana.,Seus encantamentos custam -1 de mana.,你的法術消耗減少 1 法力值。
ARMOR_CEREBRALCHIP_NAME,大腦芯片,,Chip cerebral,Puce cérébrale,Zerebralchip,Chip Cerebrale,Chip Cerebral,大腦芯片
ARMOR_CEREBRALCHIP_DESC,你的法術消耗減少 1 法力值。,,Sus hechizos cuestan -1 de maná.,Vos sorts coûtent -1&nbsp;mana.,Deine Zauber kosten -1&nbsp;Mana.,I tuoi incantesimi costano -1 mana.,Seus encantamentos custam -1 de mana.,你的法術消耗減少 1 法力值。
ARMOR_SPINALCHIP_NAME,脊椎芯片,,Chip espinal,Puce vertébrale,Spinalchip,Chip Spinale,Chip Espinhal,脊椎芯片
ARMOR_SPINALCHIP_DESC,你的法術消耗減少 1 法力值。,,Sus hechizos cuestan -1 de maná.,Vos sorts coûtent -1&nbsp;mana.,Deine Zauber kosten -1&nbsp;Mana.,I tuoi incantesimi costano -1 mana.,Seus encantamentos custam -1 de mana.,你的法術消耗減少 1 法力值。
SETBONUS_CHIP_NAME,芯片套裝加成！,,¡Bonificación de conjunto de chip!,Bonus d'ensemble&nbsp;: puce&nbsp;!,Setbonus: Chips!,Bonus Set: Chip!,Bônus de Conjunto de Chip!,芯片套裝加成！
SETBONUS_CHIP_DESC,當你結束回合時，如果你正好施放了5個法術，下一次法術施放次數加倍。,,"Al final del turno, si esta unidad lanza exactamente 5 hechizos, se duplica el siguiente.","À la fin de votre tour, si vous avez lancé exactement 5&nbsp;sorts, votre prochain sort sera lancé 2&nbsp;fois.","Wenn du deinen Zug beendest und genau 5&nbsp;Zauber gewirkt hast, wird dein nächster Zauber zweimal gewirkt.","Quando finisci il tuo turno, se lanci esattamente 5 incantesimi, lanci due volte il tuo incantesimo successivo.","Ao finalizar seu turno, se você tiver lançado exatamente 5 encantamentos, lance seu próximo encantamento duas vezes.",當你結束回合時，如果你正好施放了5個法術，下一次法術施放次數加倍。
,,,,,,,,
ARMOR_CLERICHAT_NAME,牧師的冠冕,,Sombrero de clérigo,Mitre de sage,Klerikermitra,Mitra del Chierico,Chapéu de Clérigo,牧師的冠冕
ARMOR_CLERICHAT_DESC,你的治療效果額外增加2點。,,Las acciones curativas devuelven 2 PS extras.,Vos soins vous rendent +2&nbsp;PV.,Deine Heilungen heilen 2&nbsp;LP mehr.,Le tue cure rigenerano 2 PS extra.,Suas curas são 2 pontos mais eficientes.,你的治療效果額外增加2點。
ARMOR_CLERICRELIC_NAME,牧師遺物,,Reliquia de clérigo,Relique de sage,Klerikerreliquie,Reliquia del Chierico,Relíquia de Clérigo,牧師遺物
ARMOR_CLERICRELIC_DESC,"+1 護具。
對接觸或攻擊你的單位有15%概率造成恐懼效果。",,"+1 de refuerzo.
+15 % de probabilidad de infligir miedo a las unidades que entren en contacto con esta o que la ataquen.","Garde +1.
+15&nbsp;% de chances d'infliger Peur aux ennemis qui vous touchent ou vous attaquent.","+1 Wappnen.
+15&nbsp;% Wahrscheinlichkeit, bei Einheiten, die dich berühren oder angreifen, Angst zu verursachen.","+1 alla Guardia.
+15% di probabilità di infliggere Paura alle unità che ti toccano o ti attaccano.","+1 de preparação.
+15% de chance de aplicar medo em unidades que atacarem ou entrarem em contato com você.","+1 護具。
對接觸或攻擊你的單位有15%概率造成恐懼效果。"
ARMOR_CLERICTEARS_NAME,牧師之淚,,Lágrimas de clérigo,Larmes de sage,Kleriktertränen,Lacrime del Chierico,Lágrimas de Clérigo,牧師之淚
ARMOR_CLERICTEARS_DESC,每當一個盟友倒下時，獲得+1 [img:divineshield]。,,Obtiene +1 [img:divineshield] cada vez que un aliado cae abatido.,[img:divineshield] +1&nbsp;chaque fois qu'un allié est mis K.O.,"Erhalte jedes Mal, wenn ein Verbündeter in Ohnmacht fällt, +1&nbsp;[img:divineshield].",Ottieni +1 allo [img:divineshield] ogni volta che un alleato è KO.,Obtenha +1 de [img:divineshield] sempre que um aliado ficar inconsciente.,每當一個盟友倒下時，獲得+1 [img:divineshield]。
SETBONUS_CLERIC_NAME,牧師套裝加成！,,¡Bonificación de conjunto de clérigo!,Bonus d'ensemble&nbsp;: sage&nbsp;!,Setbonus: Klerikerroben!,Bonus Set: Chierico!,Bônus de Conjunto de Clérigo!,牧師套裝加成！
SETBONUS_CLERIC_DESC,如果一次攻擊本應擊倒你，改爲將你的生命值降低至1。生命值爲1時，此效果無效。,,"Si esta unidad cayera abatida con un ataque, se quedaría con 1 PS. Mientras esté con 1 PS, esto no tiene efecto.","Si une attaque est censée vous mettre K.O., vous conservez 1&nbsp;PV. Tant que vous êtes à 1&nbsp;PV, cet effet ne se déclenche pas.","Behalte 1&nbsp;LP, wenn dich ein Angriff in Ohnmacht fallen lassen würde. Hat keine Wirkung, wenn du 1&nbsp;LP hast.","Un attacco che avrebbe dovuto mandarti KO, riduce invece i tuoi PS a 1. Se hai 1 PS, non c'è nessun effetto.","Se um ataque for deixar você inconsciente, permaneça com vida e 1 PV. Isto não possui efeito enquanto você possui 1 PV.",如果一次攻擊本應擊倒你，改爲將你的生命值降低至1。生命值爲1時，此效果無效。
,,,,,,,,
ARMOR_CATEARS_NAME,普通的耳朵,,Orejas normales,Oreilles ordinaires,Normale Ohren,Orecchie Normali,Orelhas Normais,普通的耳朵
ARMOR_CATEARS_DESC,,,,,,,,
ARMOR_CATWHISKERS_NAME,普通的鬍鬚,,Bigotes corrientes,Moustaches ordinaires,Alltägliche Schnurrhaare,Baffi Normali,Bigodes Ordinários,普通的鬍鬚
ARMOR_CATWHISKERS_DESC,,,,,,,,
ARMOR_CATCOLLAR_NAME,平凡的項圈,,Collar mundano,Collier ordinaire,Nichtssagendes Halsband,Collare Ordinario,Coleira Mundana,平凡的項圈
ARMOR_CATCOLLAR_DESC,,,,,,,,
SETBONUS_COLLARLESS_NAME,無領套裝加成！,,¡Bonificación de conjunto sin collar!,Bonus d'ensemble&nbsp;: sans collier&nbsp;!,Setbonus: Klassenlos!,Bonus Set: Senza Collare!,Bônus de Conjunto Sem Coleira!,無領套裝加成！
SETBONUS_COLLARLESS_DESC,無領法術施放消耗減少1點法力值。,,Los hechizos sin collar cuestan -1 de maná.,Vos sorts sans collier coûtent -1&nbsp;mana.,Klassenlose Zauber kosten -1&nbsp;Mana.,Lanciare incantesimi Senza Collare costa -1 mana.,Encantamentos sem coleira custam -1 de mana para serem lançados.,無領法術施放消耗減少1點法力值。
,,,,,,,,
ARMOR_COOLMASK_NAME,酷眼鏡,,Gafas molonas,Lunettes stylées,Coole Brille,Occhiali alla Moda,Óculos Maneiros,酷眼鏡
ARMOR_COOLMASK_DESC,易碎,,Fragilidad.,Fragile.,Zerbrechlich,Fragile.,Frágil,易碎
ARMOR_COOLARMOR_NAME,酷襯衫,,Camisa molona,Tee-shirt stylé,Cooles Hemd,Camicia alla Moda,Camisa Maneira,酷襯衫
ARMOR_COOLARMOR_DESC,易碎,,Fragilidad.,Fragile.,Zerbrechlich,Fragile.,Frágil,易碎
ARMOR_COOLHAT_NAME,酷帽子,,Gorro molón,Chapeau stylé,Cooler Hut,Cappello alla Moda.,Chapéu Maneiro,酷帽子
ARMOR_COOLHAT_DESC,易碎,,Fragilidad.,Fragile.,Zerbrechlich,Fragile.,Frágil,易碎
SETBONUS_COOL_NAME,酷套裝加成！,,¡Bonificación de conjunto molón!,Bonus d'ensemble&nbsp;: stylé&nbsp;!,Setbonus: Cool Cat!,Bonus Set: Alla Moda!,Bônus de Conjunto Maneiro!,酷套裝加成！
SETBONUS_COOL_DESC,酷套裝部件不再易碎。,,Las piezas molonas ya no sufren fragilidad.,Les éléments de l'ensemble cool ne sont plus Fragiles.,Coole Setgegenstände sind nicht mehr zerbrechlich.,I pezzi del set Alla Moda non sono più fragili.,Peças do conjunto maneiro não são mais frágeis.,酷套裝部件不再易碎。
,,,,,,,,
ARMOR_COPYCATHAT_NAME,模仿者帽,,Sombrero de imitador,Chapeau d'imitateur,Nachäfferhut,Cappello dell'Emulatore,Chapéu de Imitação,模仿者帽
ARMOR_COPYCATHAT_DESC,複製你的飾品的被動效果。,,Copia los efectos pasivos de la baratija.,Copie les effets passifs de votre babiole.,Kopiert die Passiveffekte deines Zubehörs.,Copia gli effetti passivi del tuo ciondolo.,Copia os efeitos passivos do seu acessório.,複製你的飾品的被動效果。
ARMOR_COPYCATMASK_NAME,模仿者面具,,Máscara de imitador,Masque d'imitateur,Nachäffermaske,Maschera dell'Emulatore,Máscara de Imitação,模仿者面具
ARMOR_COPYCATMASK_DESC,複製你的飾品的被動效果。,,Copia los efectos pasivos de la baratija.,Copie les effets passifs de votre babiole.,Kopiert die Passiveffekte deines Zubehörs.,Copia gli effetti passivi del tuo ciondolo.,Copia os efeitos passivos do seu acessório.,複製你的飾品的被動效果。
ARMOR_COPYCATSCARF_NAME,模仿者圍巾,,Bufanda de imitador,Écharpe d'imitateur,Nachäfferschal,Sciarpa dell'Emulatore,Cachecol de Imitação,模仿者圍巾
ARMOR_COPYCATSCARF_DESC,複製你的飾品的被動效果。,,Copia los efectos pasivos de la baratija.,Copie les effets passifs de votre babiole.,Kopiert die Passiveffekte deines Zubehörs.,Copia gli effetti passivi del tuo ciondolo.,Copia os efeitos passivos do seu acessório.,複製你的飾品的被動效果。
SETBONUS_COPYCAT_NAME,模仿者套裝加成！,,¡Bonificación de conjunto de imitador!,Bonus d'ensemble&nbsp;: imitateur&nbsp;!,Setbonus: Nachäffer!,Bonus Set: Emulatore,Bônus de Conjunto de Imitação!,模仿者套裝加成！
SETBONUS_COPYCAT_DESC,複製你的飾品的被動效果。,,Copia los efectos pasivos de la baratija.,Copie les effets passifs de votre babiole.,Kopiert die Passiveffekte deines Zubehörs.,Copia gli effetti passivi del tuo ciondolo.,Copia os efeitos passivos do seu acessório.,複製你的飾品的被動效果。
,,,,,,,,
ARMOR_CYBORGHAT_NAME,額葉植入器,,Implante de lóbulo frontal,Implant du lobe frontal,Frontallappenimplantat,Impianto del Lobo Frontale,Implante de Lobo Frontal,額葉植入器
ARMOR_CYBORGHAT_DESC,被敵人瞄準時有10%幾率傳送到鄰近格子。,,10 % de probabilidad de teletransportarse a una casilla contigua cuando un enemigo apunta a esta unidad.,10&nbsp;% de chances de vous téléporter sur une case voisine quand vous êtes pris pour cible par un ennemi.,"10%ige Wahrscheinlichkeit, dich auf ein benachbartes Feld zu teleportieren, wenn du von einem Gegner anvisiert wirst.",10% di probabilità di teletrasportarti in una casella adiacente quando ti prende di mira un nemico.,10% de chance de se teletransportar para um espaço vizinho ao entrar na minha de um inimigo.,被敵人瞄準時有10%幾率傳送到鄰近格子。
ARMOR_CYBORGMASK_NAME,視神經植入器,,Implante de nervio óptico,Implant du nerf optique,Sehnervenimplantat,Impianto del Nervo Ottico,Implante de Nervo Ótico,視神經植入器
ARMOR_CYBORGMASK_DESC,+1 射程，+1 伸手距離。,,"+1 de alcance, +1 de extensión.","Portée +1, Allonge +1.",+1&nbsp;Reichweite.,"+1 al raggio d'azione, +1 alla portata.","+1 de alcance, +1 de envergadura.",+1 射程，+1 伸手距離。
ARMOR_CYBORGARMOR_NAME,小腦植入,,Implante de cerebelo,Implant du cervelet,Kleinhirnimplantat,Impianto del Cervelletto,Implante de Cerebelo,小腦植入
ARMOR_CYBORGARMOR_DESC,+10% 暴擊幾率。,,+10 % de probabilidad de crítico.,Chances de coup critique +10&nbsp;%.,+10&nbsp;% kritische Trefferchance.,+10% di probabilità di colpo critico.,+10% de chance de crítico.,+10% 暴擊幾率。
SETBONUS_CYBORG_NAME,義體套裝加成！,,¡Bonificación de conjunto de cíborg!,Bonus d'ensemble&nbsp;: cyborg&nbsp;!,Setbonus: Cyborg!,Bonus Set: Cyborg!,Bônus de Conjunto de Ciborgue!,義體套裝加成！
SETBONUS_CYBORG_DESC,第一回合結束時獲得一個由 AI 控制的額外回合。,,Juega un turno de bonificación controlado por la IA al final de la primera ronda.,"En fin de première manche, vous jouez un tour de plus, étant contrôlé par l'IA.",Am Ende der ersten Runde erhältst du einen zusätzlichen computergesteuerten Zug.,"Alla fine del primo round, effettui un turno bonus controllato dall'IA.",Obtenha um turno sob controle do computador no final da primeira rodada.,第一回合結束時獲得一個由 AI 控制的額外回合。
,,,,,,,,
ARMOR_DEBRISARMOR_NAME,碎片裝甲,,Armadura de escombros,Armure de récup',Schuttrüstung,Armatura di Detriti,Armadura de Escombros,碎片裝甲
ARMOR_DEBRISARMOR_DESC,+2 射程，+1 動能尖刺。,,"+2 de alcance, +1 de pinchos cinéticos.","Portée +2, Pics cinétiques +1.","+2&nbsp;Reichweite, +1&nbsp;Kinetiknadeln.","+2 al raggio d'azione, +1 Spuntoni Cinetici.","+2 de alcance, +1 de espinhos cinéticos.",+2 射程，+1 動能尖刺。
ARMOR_DEBRISHAT_NAME,碎片帽子,,Sombrero de escombros,Chapeau de récup',Schutthelm,Cappello di Detriti,Chapéu de Escombros,碎片帽子
ARMOR_DEBRISHAT_DESC,+2 射程，+1 動能尖刺。,,"+2 de alcance, +1 de pinchos cinéticos.","Portée +2, Pics cinétiques +1.","+2&nbsp;Reichweite, +1&nbsp;Kinetiknadeln.","+2 al raggio d'azione, +1 Spuntoni Cinetici.","+2 de alcance, +1 de espinhos cinéticos.",+2 射程，+1 動能尖刺。
ARMOR_DEBRISMASK_NAME,碎片面具,,Máscara de escombros,Masque de récup',Schuttmaske,Maschera di Detriti,Máscara de Escombros,碎片面具
ARMOR_DEBRISMASK_DESC,+2 射程，+1 動能尖刺。,,"+2 de alcance, +1 de pinchos cinéticos.","Portée +2, Pics cinétiques +1.","+2&nbsp;Reichweite, +1&nbsp;Kinetiknadeln.","+2 al raggio d'azione, +1 Spuntoni Cinetici.","+2 de alcance, +1 de espinhos cinéticos.",+2 射程，+1 動能尖刺。
SETBONUS_DEBRIS_NAME,碎片套裝加成！,,¡Bonificación de conjunto de escombros!,Bonus d'ensemble&nbsp;: récup'&nbsp;!,Setbonus: Schutt!,Bonus Set: Detriti!,Bônus de Conjunto de Escombros!,碎片套裝加成！
SETBONUS_DEBRIS_DESC,你的基礎攻擊造成電擊傷害，並有 +10% 幾率造成眩暈。,,El ataque básico inflige daño eléctrico y tiene +10 % de probabilidad de aturdir.,Votre attaque de base inflige des dégâts électriques et a +10&nbsp;% de chances d'infliger Étourdissement.,Dein Grundangriff verursacht elektrischen Schaden und verursacht mit +10%iger Wahrscheinlichkeit Betäubung.,Il tuo attacco base infligge danno elettrico e ha un +10% di probabilità di infliggere Stordimento.,Seu ataque básico causa dano elétrico e possui +10% de chance de atordoar.,你的基礎攻擊造成電擊傷害，並有 +10% 幾率造成眩暈。
,,,,,,,,
ARMOR_DEMONICHAT_NAME,惡魔帽子,,Gorro demoníaco,Chapeau démoniaque,Dämonischer Hut,Cappello Demoniaco,Chapéu Demoníaco,惡魔帽子
ARMOR_DEMONICHAT_DESC,"+3 荊棘。踐踏。
你無法再進行治療。",,"+3 de espinas. Pisotón.
Esta unidad ya no puede recuperar PS.","Épines +3. Piétinement.
Vos PV ne se régénèrent plus.","+3&nbsp;Dornen. Trampel.
Du kannst dich nicht mehr heilen.","+3 Spine. Calpestamento.
Non puoi più curarti.","+3 de espinhos. Atropelamento.
Você não pode mais se curar.","+3 荊棘。踐踏。
你無法再進行治療。"
ARMOR_DEMONICMASK_NAME,惡魔面具,,Máscara demoníaca,Masque démoniaque,Dämonische Maske,Maschera Demoniaca,Máscara Demoníaca,惡魔面具
ARMOR_DEMONICMASK_DESC,"+3 流血荊棘。
踐踏。流血 3。",,"+3 de espinas hemorrágicas.
Pisotón. 3 de hemorragia.","Épines sanglantes +3.
Piétinement. Saignement +3.","+3&nbsp;Blutige Dornen.
Trampel. Blutung&nbsp;3.","+3 Spine Insanguinate.
Calpestamento. Sanguinamento 3.","+3 de espinhos de sangramento.
Atropelamento. Sangramento 3.","+3 流血荊棘。
踐踏。流血 3。"
ARMOR_DEMONICNECKLACE_NAME,惡魔項鍊,,Gargantilla demoníaca,Collier démoniaque,Dämonische Halskette,Collana Demoniaca,Colar Demoníaco,惡魔項鍊
ARMOR_DEMONICNECKLACE_DESC,淤傷 1。受到傷害時，獲得 +2 傷害。,,"1 de moratón. Al sufrir daño, obtiene +2 de daño.",Contusion +1. Dégâts +2&nbsp;quand vous subissez des dégâts.,"Beulen&nbsp;1. Wenn du Schaden erleidest, erhalte +2&nbsp;Schaden.","Livido 1. Quando subisci danno, ottieni +2 al Danno.","Contusão 1. Ao sofrer dano, obtenha +2 de dano.",淤傷 1。受到傷害時，獲得 +2 傷害。
SETBONUS_DEMONIC_NAME,惡魔套裝加成！,,¡Bonificación de conjunto demoníaco!,Bonus d'ensemble&nbsp;: démoniaque&nbsp;!,Setbonus: Dämon!,Bonus Set: Demoniaco!,Bônus de Conjunto Demoníaco!,惡魔套裝加成！
SETBONUS_DEMONIC_DESC,擊殺敵人時，獲得 +6 護盾。,,"Al matar a una unidad, obtiene +6 de escudo.",Bouclier +6&nbsp;quand vous tuez un ennemi.,"Du erhältst +6&nbsp;Schild, wenn du etwas tötest.","Quando uccidi qualcuno, ottieni +6 allo Scudo.","Ao realizar uma baixa, obtenha +6 de escudo.",擊殺敵人時，獲得 +6 護盾。
,,,,,,,,
ARMOR_DINOHAT_NAME,恐龍帽,,Gorro de dinosaurio,Chapeau dino,Dinosaurierhut,Cappello da Dinosauro,Chapéu de Dinossauro,恐龍帽
